target,taxonomy,start,end,duration_hours,mean_abs_residual_ratio,max_abs_residual_ratio,mean_label_ratio,mean_scada_ratio,mean_online_rate,mean_scada_ws
kpx_group_2,scada_under_label,2022-05-04 01:00:00,2022-05-04 03:00:00,3,0.21919395061728397,0.2697762962962964,0.9010458024691359,0.6818518518518518,0.9537037037037038,16.07777777777778
kpx_group_2,scada_under_label,2024-10-02 05:00:00,2024-10-02 07:00:00,3,0.21553103395061726,0.3392071296296296,0.4276452314814814,0.21211419753086416,0.8796296296296297,7.781712962962963
kpx_group_1,scada_under_label,2022-12-04 23:00:00,2022-12-05 01:00:00,3,0.21307294753086417,0.2406963888888888,0.6535204783950618,0.44044753086419747,0.8333333333333334,9.731481481481483
kpx_group_2,scada_under_label,2024-10-20 21:00:00,2024-10-20 23:00:00,3,0.21111987654320977,0.2770613888888888,0.3327865432098765,0.12166666666666663,0.7407407407407408,7.5466944444444435
kpx_group_1,scada_under_label,2022-04-13 15:00:00,2022-04-13 17:00:00,3,0.20685575617283947,0.2891359722222222,0.3316705709876543,0.12481481481481478,0.8333333333333334,8.44537037037037
kpx_group_2,scada_under_label,2024-07-04 01:00:00,2024-07-04 03:00:00,3,0.20460331790123457,0.3427709722222222,0.4434922067901234,0.23888888888888885,0.8333333333333334,10.152546296296295
kpx_group_2,scada_under_label,2024-01-26 14:00:00,2024-01-26 16:00:00,3,0.20118503086419748,0.2334468981481481,0.3314473765432098,0.1302623456790123,0.8425925925925926,7.726314814814816
kpx_group_2,scada_under_label,2022-05-19 02:00:00,2022-05-19 04:00:00,3,0.2011756018518518,0.2401734722222221,0.7985984413580246,0.5974228395061728,0.9537037037037038,13.426851851851852
kpx_group_1,scada_zero_label_positive,2022-12-17 11:00:00,2022-12-17 13:00:00,3,0.19900942901234564,0.2537748611111111,0.20712671296296295,0.008117283950617267,0.648148148148148,7.6791018518518515
kpx_group_1,low_online_label_positive,2023-12-17 04:00:00,2023-12-17 06:00:00,3,0.19732018518518513,0.2753431018518518,0.24931092592592585,0.051990740740740705,0.49074074074074076,12.981712962962964
kpx_group_1,scada_under_label,2022-12-24 03:00:00,2022-12-24 05:00:00,3,0.1932225462962963,0.1964829629629629,0.3039941512345679,0.11077160493827158,0.6666666666666666,8.368527777777777
kpx_group_1,scada_under_label,2022-08-13 05:00:00,2022-08-13 07:00:00,3,0.19092479938271603,0.2203737962962963,0.3821130709876543,0.19118827160493823,0.8333333333333334,8.218518518518518
kpx_group_1,low_online_label_positive,2023-12-16 18:00:00,2023-12-16 20:00:00,3,0.19045353395061726,0.2368006944444444,0.23391032407407406,0.04345679012345673,0.5648148148148149,14.099675925925924
kpx_group_2,scada_under_label,2024-03-08 04:00:00,2024-03-08 06:00:00,3,0.184931774691358,0.1981208796296296,0.4084502932098765,0.22351851851851853,0.8333333333333334,8.348296296296295
kpx_group_1,scada_under_label,2022-04-06 17:00:00,2022-04-06 19:00:00,3,0.1848719907407407,0.2107729166666666,0.38345223765432096,0.19858024691358023,0.8333333333333334,7.652777777777778
kpx_group_3,scada_under_label,2023-12-01 02:00:00,2023-12-01 04:00:00,3,0.18387117460317456,0.2762486190476191,0.8232521269841269,0.6393809523809524,0.9555555555555556,10.61611108888889
kpx_group_2,scada_under_label,2023-04-26 11:00:00,2023-04-26 13:00:00,3,0.1822272530864197,0.2050984259259259,0.5008537962962963,0.31862654320987654,0.8333333333333334,9.513324074074076
kpx_group_1,scada_under_label,2022-12-04 08:00:00,2022-12-04 10:00:00,3,0.1726192283950617,0.2221793518518519,0.3227426851851852,0.1501234567901234,0.8240740740740741,7.348148148148148
kpx_group_2,scada_under_label,2022-12-18 18:00:00,2022-12-18 20:00:00,3,0.172405787037037,0.2569907407407407,0.9184551697530865,0.7460493827160494,0.9629629629629631,16.162962962962965
kpx_group_1,scada_under_label,2023-08-25 14:00:00,2023-08-25 16:00:00,3,0.17220094135802463,0.1907051851851851,0.2658274845679012,0.09362654320987651,0.8240740740740741,7.038342592592593
kpx_group_3,scada_under_label,2024-01-05 05:00:00,2024-01-05 07:00:00,3,0.17090142857142862,0.2168501428571428,0.9297744444444446,0.7588730158730158,0.9555555555555556,18.122666666666664
kpx_group_1,scada_under_label,2022-12-16 09:00:00,2022-12-16 11:00:00,3,0.16839473765432098,0.1977456018518519,0.25154288580246914,0.0831481481481481,0.6666666666666666,7.745092592592592
kpx_group_2,scada_under_label,2023-03-02 01:00:00,2023-03-02 03:00:00,3,0.1678750771604938,0.2098001851851852,0.26471149691358026,0.09683641975308638,0.8240740740740741,6.464111111111111
kpx_group_2,scada_under_label,2022-05-20 03:00:00,2022-05-20 05:00:00,3,0.16756319444444442,0.2448011574074075,0.8506033179012347,0.6830401234567901,0.9629629629629631,14.172222222222222
kpx_group_1,scada_under_label,2022-12-21 11:00:00,2022-12-21 13:00:00,3,0.16666081790123452,0.1949083796296296,0.39304970679012347,0.22638888888888883,0.7962962962962963,8.26612962962963
kpx_group_3,scada_under_label,2024-01-17 10:00:00,2024-01-17 12:00:00,3,0.16627734920634918,0.1717162857142857,0.994055126984127,0.8277777777777778,0.9666666666666668,14.962666666666669
kpx_group_2,scada_under_label,2023-09-28 03:00:00,2023-09-28 05:00:00,3,0.166075061728395,0.1806978703703703,0.2716306172839506,0.10555555555555553,0.7592592592592592,7.078564814814815
kpx_group_2,scada_under_label,2022-04-14 06:00:00,2022-04-14 08:00:00,3,0.1644223456790123,0.1996379166666666,0.24797172839506168,0.08354938271604934,0.8240740740740741,9.44814814814815
kpx_group_2,scada_under_label,2022-12-07 13:00:00,2022-12-07 15:00:00,3,0.16370824074074067,0.2440613888888887,0.8887699691358025,0.7250617283950618,0.9629629629629631,15.653703703703703
kpx_group_2,scada_zero_label_positive,2024-03-24 22:00:00,2024-03-25 00:00:00,3,0.1609249537037037,0.220295324074074,0.1609249537037037,0.0,0.6388888888888888,6.343907407407407
kpx_group_2,scada_zero_label_positive,2022-03-14 09:00:00,2022-03-14 11:00:00,3,0.15623780864197526,0.2135993981481481,0.15623780864197526,0.0,0.7685185185185186,5.7749999999999995
kpx_group_3,scada_under_label,2024-07-24 03:00:00,2024-07-24 05:00:00,3,0.15352346031746023,0.1696781904761903,0.8693964761904761,0.7158730158730159,0.8555555555555556,13.148000000000001
kpx_group_1,scada_under_label,2022-07-20 08:00:00,2022-07-20 10:00:00,3,0.14874804012345674,0.1772217129629629,0.27944248456790116,0.1306944444444444,0.8333333333333334,7.147222222222222
kpx_group_2,scada_zero_label_positive,2022-05-08 04:00:00,2022-05-08 06:00:00,3,0.14507797839506167,0.1888245833333333,0.14507797839506167,0.0,0.6944444444444443,6.183333333333333
kpx_group_2,scada_zero_label_positive,2022-06-05 07:00:00,2022-06-05 09:00:00,3,0.13994444444444443,0.1673976388888889,0.13994444444444443,0.0,0.7962962962962963,5.837962962962963
kpx_group_1,scada_zero_label_positive,2022-03-20 23:00:00,2022-03-21 01:00:00,3,0.13347174382716046,0.1640497222222222,0.13347174382716046,0.0,0.3333333333333333,7.107407407407408
kpx_group_2,scada_zero_label_positive,2024-03-01 04:00:00,2024-03-01 06:00:00,3,0.12610623456790118,0.1379356944444444,0.12610623456790118,0.0,0.49074074074074076,9.449648148148148
kpx_group_2,scada_zero_label_positive,2022-02-10 03:00:00,2022-02-10 05:00:00,3,0.12476705246913578,0.1372660648148148,0.12476705246913578,0.0,0.6666666666666666,6.092592592592593
kpx_group_2,scada_zero_label_positive,2022-11-07 03:00:00,2022-11-07 05:00:00,3,0.1235316820987654,0.1620409259259259,0.12811501543209872,0.004583333333333333,0.8055555555555557,5.096296296296297
kpx_group_1,scada_under_label,2022-04-09 09:00:00,2022-04-09 11:00:00,3,0.12285444444444442,0.123008287037037,0.7695828395061728,0.6467283950617284,0.8333333333333334,13.675000000000002
kpx_group_1,scada_zero_label_positive,2022-09-18 08:00:00,2022-09-18 10:00:00,3,0.11695515432098762,0.1419531944444444,0.11695515432098762,0.0,0.8333333333333334,5.595370370370371
kpx_group_2,moderate_residual,2022-12-15 22:00:00,2022-12-16 00:00:00,3,0.1159485185185185,0.1190385185185185,0.8483713580246914,0.7324228395061728,0.9629629629629631,13.733333333333334
kpx_group_2,scada_zero_label_positive,2022-09-13 09:00:00,2022-09-13 11:00:00,3,0.1153927932098765,0.1299006018518518,0.1153927932098765,0.0,0.8333333333333334,5.67962962962963
kpx_group_1,moderate_residual,2024-11-27 01:00:00,2024-11-27 03:00:00,3,0.11056433641975301,0.1131525462962962,0.7144532253086421,0.6038888888888888,0.8333333333333334,13.037675925925926
kpx_group_1,moderate_residual,2022-04-16 19:00:00,2022-04-16 21:00:00,3,0.1102111882716049,0.1185765277777777,0.7198099537037037,0.6095987654320988,0.8333333333333334,10.774074074074077
kpx_group_2,moderate_residual,2022-04-24 00:00:00,2022-04-24 02:00:00,3,0.10840270061728395,0.1183898611111111,0.7997144290123458,0.6913117283950618,0.9629629629629629,11.333333333333334
kpx_group_1,moderate_residual,2024-07-21 13:00:00,2024-07-21 15:00:00,3,0.1071718672839506,0.1100043981481481,0.7164619907407408,0.6092901234567901,0.8333333333333334,13.53127777777778
kpx_group_1,moderate_residual,2024-07-07 15:00:00,2024-07-07 17:00:00,3,0.10633691358024687,0.1127256481481481,0.6383430864197531,0.5320061728395061,0.8333333333333334,11.818814814814814
kpx_group_2,moderate_residual,2022-05-19 13:00:00,2022-05-19 15:00:00,3,0.1046754320987654,0.1160077777777778,0.7059717283950618,0.6012962962962963,0.9537037037037037,11.315740740740742
kpx_group_1,moderate_residual,2022-04-08 18:00:00,2022-04-08 20:00:00,3,0.10438109567901227,0.1146408333333333,0.6640107253086419,0.5596296296296296,0.8333333333333334,10.455555555555556
kpx_group_1,moderate_residual,2024-12-06 08:00:00,2024-12-06 10:00:00,3,0.10437280864197528,0.107560925925926,0.6642339197530864,0.5598611111111111,0.8333333333333334,14.255648148148147
kpx_group_1,moderate_residual,2022-03-25 08:00:00,2022-03-25 10:00:00,3,0.10258657407407408,0.1146398611111111,0.6990526234567902,0.5964660493827161,0.8333333333333334,9.95185185185185
kpx_group_1,moderate_residual,2024-12-07 13:00:00,2024-12-07 15:00:00,3,0.10227436728395056,0.1098489351851851,0.6671354783950617,0.5648611111111111,0.8333333333333334,12.188592592592592
kpx_group_3,low_online_label_positive,2024-12-23 05:00:00,2024-12-23 07:00:00,3,0.10123441269841271,0.1033202857142857,0.5996471111111111,0.4984126984126984,0.5666666666666667,13.31888888888889
kpx_group_1,moderate_residual,2022-08-19 07:00:00,2022-08-19 09:00:00,3,0.09865870370370362,0.1009843981481481,0.6265136419753087,0.527854938271605,0.6666666666666666,10.208333333333334
kpx_group_1,moderate_residual,2023-07-26 10:00:00,2023-07-26 12:00:00,3,0.09834421296296293,0.1086296296296296,0.27743371913580245,0.17908950617283947,0.8981481481481483,7.162416666666666
kpx_group_1,moderate_residual,2022-08-10 08:00:00,2022-08-10 10:00:00,3,0.0964717283950617,0.1070916203703703,0.14619395061728394,0.0497222222222222,0.8333333333333334,6.387037037037037
kpx_group_1,moderate_residual,2022-10-11 19:00:00,2022-10-11 21:00:00,3,0.09493324074074072,0.1028250462962963,0.28368324074074075,0.18874999999999997,0.6666666666666666,7.939814814814816
kpx_group_1,moderate_residual,2024-05-16 02:00:00,2024-05-16 04:00:00,3,0.09375341049382711,0.1051188888888888,0.44393859567901234,0.35018518518518515,0.8333333333333334,9.294768518518518
kpx_group_1,moderate_residual,2022-12-09 22:00:00,2022-12-10 00:00:00,3,0.09254402777777776,0.0972446296296296,0.5733927932098766,0.4808487654320987,0.8333333333333334,9.339814814814813
kpx_group_2,moderate_residual,2022-04-27 00:00:00,2022-04-27 02:00:00,3,0.09183706790123454,0.1133026388888889,0.7055253395061728,0.6136882716049382,0.9629629629629631,11.554629629629629
kpx_group_1,moderate_residual,2022-03-24 20:00:00,2022-03-24 22:00:00,3,0.09153655864197524,0.1023265277777777,0.5448235956790123,0.453287037037037,0.8333333333333334,9.093518518518518
kpx_group_1,moderate_residual,2022-09-05 03:00:00,2022-09-05 05:00:00,3,0.088815787037037,0.1146413425925926,0.13168615740740738,0.042870370370370336,0.8333333333333334,5.921296296296297
kpx_group_1,moderate_residual,2022-07-08 14:00:00,2022-07-08 16:00:00,3,0.0887046759259259,0.1048640277777778,0.17833430555555552,0.08962962962962961,0.6574074074074073,6.8194444444444455
kpx_group_2,moderate_residual,2023-11-29 08:00:00,2023-11-29 10:00:00,3,0.08757083333333326,0.0933684259259259,0.5265214506172838,0.43895061728395063,0.8333333333333334,9.99138888888889
kpx_group_1,moderate_residual,2022-08-22 20:00:00,2022-08-22 22:00:00,3,0.08720842592592591,0.0888543055555555,0.5446004012345679,0.45739197530864195,0.6666666666666666,9.08611111111111
kpx_group_3,moderate_residual,2023-12-16 13:00:00,2023-12-16 15:00:00,3,0.08685230158730155,0.1091017619047619,0.4855488730158731,0.4996666666666667,0.8777777777777778,15.741888888888889
kpx_group_1,moderate_residual,2024-01-08 14:00:00,2024-01-08 16:00:00,3,0.08653996913580246,0.1109683333333333,0.26783626543209876,0.1812962962962962,0.8240740740740741,7.149120370370372
kpx_group_3,moderate_residual,2023-04-05 04:00:00,2023-04-05 06:00:00,3,0.08640819047619043,0.0961839523809524,0.532152380952381,0.5596031746031745,1.0,8.221444355555557
kpx_group_2,moderate_residual,2024-11-30 11:00:00,2024-11-30 13:00:00,3,0.08578135802469133,0.0956330555555555,0.5535282716049383,0.46774691358024695,0.7870370370370371,10.131481481481481
kpx_group_1,moderate_residual,2022-08-14 03:00:00,2022-08-14 05:00:00,3,0.0854642592592592,0.1186598611111111,0.1388284567901234,0.05336419753086413,0.8333333333333334,5.880555555555556
kpx_group_3,moderate_residual,2024-03-17 06:00:00,2024-03-17 08:00:00,3,0.08543025396825393,0.1079428571428571,0.7346366031746031,0.6492063492063491,0.8000000000000002,14.750888855555557
kpx_group_2,moderate_residual,2024-05-16 16:00:00,2024-05-16 18:00:00,3,0.08475699074074071,0.0907368518518518,0.43768908950617275,0.3529320987654321,0.8981481481481483,8.069629629629631
kpx_group_1,moderate_residual,2022-04-07 10:00:00,2022-04-07 12:00:00,3,0.08313580246913577,0.0956910185185185,0.5682592592592592,0.4851234567901234,0.8333333333333334,9.433333333333332
kpx_group_3,moderate_residual,2024-07-18 14:00:00,2024-07-18 16:00:00,3,0.08303357142857137,0.1088641428571428,0.4173654126984127,0.3952380952380952,0.8333333333333334,7.032666633333334
kpx_group_1,moderate_residual,2024-05-13 19:00:00,2024-05-13 21:00:00,3,0.0824675154320987,0.1132729166666666,0.34595516975308643,0.26348765432098764,0.9444444444444443,7.500675925925926
kpx_group_2,moderate_residual,2023-12-10 23:00:00,2023-12-11 01:00:00,3,0.08225470679012341,0.1064707407407407,0.16293371913580243,0.08067901234567897,0.9166666666666666,6.172425925925926
kpx_group_2,moderate_residual,2022-05-01 20:00:00,2022-05-01 22:00:00,3,0.08148847222222216,0.1038572222222222,0.6242816820987654,0.5427932098765432,0.9722222222222224,9.975000000000001
kpx_group_1,moderate_residual,2022-11-26 22:00:00,2022-11-27 00:00:00,3,0.08118811728395058,0.1199361574074074,0.1363733024691358,0.05518518518518512,0.8055555555555557,5.796296296296297
kpx_group_1,moderate_residual,2024-07-08 10:00:00,2024-07-08 12:00:00,3,0.0809398919753086,0.0968854629629629,0.5488411265432099,0.46790123456790117,0.8333333333333334,9.778074074074073
kpx_group_2,moderate_residual,2024-05-31 02:00:00,2024-05-31 04:00:00,3,0.08093941358024688,0.1188128703703703,0.21583138888888886,0.13489197530864194,0.8981481481481483,6.1923055555555555
kpx_group_2,moderate_residual,2024-03-01 17:00:00,2024-03-01 19:00:00,3,0.08066228395061724,0.0993718518518518,0.22163450617283945,0.1409722222222222,0.851851851851852,7.478018518518518
kpx_group_2,moderate_residual,2022-12-27 16:00:00,2022-12-27 18:00:00,3,0.07996490740740736,0.1083684259259259,0.2167241666666666,0.13675925925925922,0.7962962962962963,6.3260000000000005
kpx_group_1,moderate_residual,2022-04-18 13:00:00,2022-04-18 15:00:00,3,0.0797976080246913,0.0864415277777777,0.20668032407407402,0.12688271604938264,0.8148148148148149,6.333333333333333
kpx_group_1,moderate_residual,2022-04-12 16:00:00,2022-04-12 18:00:00,3,0.07942950617283946,0.0968275,0.311806049382716,0.23237654320987652,0.8333333333333334,7.05
kpx_group_2,moderate_residual,2023-02-10 17:00:00,2023-02-10 19:00:00,3,0.07739083333333333,0.0877402314814815,0.2336871296296296,0.15629629629629624,0.8055555555555557,6.6727592592592595
kpx_group_3,moderate_residual,2023-07-14 03:00:00,2023-07-14 05:00:00,3,0.07728571428571428,0.0879077619047619,0.5984992380952381,0.6214444444444444,1.0,8.912888800000003
kpx_group_1,moderate_residual,2022-07-17 17:00:00,2022-07-17 19:00:00,3,0.0764915432098765,0.1157568055555555,0.1535594444444444,0.07706790123456787,0.8333333333333334,6.047222222222222
kpx_group_3,moderate_residual,2023-10-20 20:00:00,2023-10-20 22:00:00,3,0.07599765079365074,0.0969533809523809,0.4024431111111111,0.418,0.7444444444444446,8.025888833333333
kpx_group_3,moderate_residual,2023-05-16 23:00:00,2023-05-17 01:00:00,3,0.07580034920634919,0.1025854761904762,0.7938666666666666,0.7745555555555556,0.9444444444444445,14.810444444444444
kpx_group_1,moderate_residual,2024-01-01 18:00:00,2024-01-01 20:00:00,3,0.07513027777777774,0.0888094444444444,0.20935867283950618,0.13422839506172832,0.8425925925925926,7.750287037037038
kpx_group_1,moderate_residual,2023-12-14 12:00:00,2023-12-14 14:00:00,3,0.07506399691358023,0.1103757407407407,0.12632942901234562,0.051265432098765364,0.7870370370370371,5.786175925925925
kpx_group_2,moderate_residual,2022-02-19 10:00:00,2022-02-19 12:00:00,3,0.07465984567901233,0.0925833333333333,0.12141910493827153,0.0467592592592592,0.8333333333333334,5.764814814814815
kpx_group_3,moderate_residual,2024-03-02 06:00:00,2024-03-02 08:00:00,3,0.07446182539682537,0.1052781904761904,0.3983107777777777,0.41517460317460314,0.9888888888888889,6.845888866666667
kpx_group_1,moderate_residual,2023-01-16 14:00:00,2023-01-16 16:00:00,3,0.07432455246913577,0.0863771759259259,0.07432455246913577,0.0,0.4259259259259259,7.394018518518518
kpx_group_3,moderate_residual,2023-04-20 00:00:00,2023-04-20 02:00:00,3,0.0738386031746031,0.1100862380952381,0.515393492063492,0.5158412698412698,1.0,8.464555522222222
kpx_group_2,moderate_residual,2022-06-03 01:00:00,2022-06-03 03:00:00,3,0.07380424382716043,0.0853937499999999,0.3997456018518519,0.3259413580246913,0.8055555555555557,8.305555555555555
kpx_group_1,moderate_residual,2022-08-23 05:00:00,2022-08-23 07:00:00,3,0.07364165123456785,0.0886959259259259,0.33635770061728393,0.26271604938271603,0.6666666666666666,7.0
kpx_group_2,moderate_residual,2022-01-06 12:00:00,2022-01-06 14:00:00,3,0.07312280864197528,0.1096247685185185,0.1553450308641975,0.08222222222222215,0.851851851851852,5.697222222222223
kpx_group_3,moderate_residual,2024-11-04 13:00:00,2024-11-04 15:00:00,3,0.07278330158730156,0.1102205714285714,0.4012952380952381,0.3603174603174602,0.811111111111111,6.962888855555555
kpx_group_1,moderate_residual,2022-04-06 09:00:00,2022-04-06 11:00:00,3,0.07268030864197526,0.0792081018518518,0.1685136419753086,0.09583333333333328,0.7870370370370371,6.279629629629629
kpx_group_2,moderate_residual,2022-03-03 10:00:00,2022-03-03 12:00:00,3,0.07258203703703701,0.1003391666666666,0.12833820987654318,0.05575617283950613,0.8333333333333334,5.408333333333334
kpx_group_2,moderate_residual,2022-12-04 10:00:00,2022-12-04 12:00:00,3,0.07247888888888883,0.0944887962962962,0.15065790123456788,0.07817901234567896,0.7962962962962963,5.612962962962963
kpx_group_2,moderate_residual,2024-01-22 18:00:00,2024-01-22 20:00:00,3,0.07231578703703696,0.0910643055555555,0.07231578703703696,0.0,0.1666666666666666,12.917611111111112
kpx_group_3,moderate_residual,2024-02-11 17:00:00,2024-02-11 19:00:00,3,0.07226131746031737,0.0922305714285713,0.5874796984126984,0.5982539682539683,1.0,8.132111055555557
kpx_group_1,moderate_residual,2022-11-08 05:00:00,2022-11-08 07:00:00,3,0.07219882716049376,0.0926257407407407,0.4908099382716049,0.4186111111111111,0.8333333333333334,8.775
kpx_group_1,moderate_residual,2022-09-18 11:00:00,2022-09-18 13:00:00,3,0.07186938271604933,0.0783420833333333,0.07186938271604933,0.0,0.7962962962962963,4.947222222222223
kpx_group_3,moderate_residual,2023-07-11 19:00:00,2023-07-11 21:00:00,3,0.07133884126984123,0.0784987619047619,0.5321523968253968,0.5511587301587302,1.0,8.422555533333332
kpx_group_2,moderate_residual,2023-09-23 03:00:00,2023-09-23 05:00:00,3,0.07064229938271603,0.0849746759259259,0.15980896604938266,0.0891666666666666,0.8703703703703703,5.504675925925926
kpx_group_1,moderate_residual,2022-03-29 07:00:00,2022-03-29 09:00:00,3,0.07026007716049376,0.098008287037037,0.4885779783950617,0.4183179012345679,0.8333333333333334,8.650925925925925
kpx_group_3,moderate_residual,2023-04-14 09:00:00,2023-04-14 11:00:00,3,0.0701904761904761,0.0759518571428571,0.5206736825396826,0.49139682539682544,0.8555555555555555,7.990555511111111
kpx_group_1,moderate_residual,2022-07-31 12:00:00,2022-07-31 14:00:00,3,0.06995191358024687,0.0816418055555555,0.10066179012345677,0.030709876543209835,0.7407407407407408,5.42962962962963
kpx_group_2,moderate_residual,2024-03-20 02:00:00,2024-03-20 04:00:00,3,0.06991325617283943,0.0799751388888888,0.4126910339506173,0.3427777777777778,0.9166666666666666,8.312074074074074
kpx_group_2,moderate_residual,2022-03-26 15:00:00,2022-03-26 17:00:00,3,0.06973635802469134,0.079479537037037,0.17922709876543208,0.10949074074074074,0.8240740740740741,5.719444444444444
kpx_group_2,moderate_residual,2022-08-31 12:00:00,2022-08-31 14:00:00,3,0.0696109567901234,0.0957514814814814,0.0770029320987654,0.007391975308641967,0.7685185185185185,4.844444444444444
kpx_group_3,moderate_residual,2023-07-13 14:00:00,2023-07-13 16:00:00,3,0.06948788888888884,0.1175539047619047,0.5578646507936508,0.5667460317460318,1.0,8.62966658888889
kpx_group_1,moderate_residual,2022-04-12 12:00:00,2022-04-12 14:00:00,3,0.06942737654320984,0.0891651851851851,0.17632552469135798,0.10689814814814812,0.8240740740740741,5.923148148148147
kpx_group_2,moderate_residual,2023-09-18 04:00:00,2023-09-18 06:00:00,3,0.06915969135802466,0.1165224074074074,0.0966442592592592,0.0274845679012345,0.7407407407407408,5.131398148148148
kpx_group_3,moderate_residual,2024-02-09 20:00:00,2024-02-09 22:00:00,3,0.06913750793650784,0.096847619047619,0.7373914761904762,0.6682539682539682,0.9888888888888889,9.25322221111111
kpx_group_3,moderate_residual,2023-02-12 01:00:00,2023-02-12 03:00:00,3,0.06890442857142853,0.0954611428571428,0.5553393492063492,0.5712222222222222,1.0,8.073888822222221
kpx_group_1,moderate_residual,2023-12-16 10:00:00,2023-12-16 12:00:00,3,0.06870158950617279,0.0984298148148148,0.07655652777777773,0.007854938271604899,0.4444444444444444,13.30488888888889
kpx_group_2,moderate_residual,2024-03-03 08:00:00,2024-03-03 10:00:00,3,0.0685906481481481,0.0864122685185185,0.26247953703703697,0.19388888888888886,0.8333333333333334,7.303259259259259
kpx_group_3,moderate_residual,2024-07-19 00:00:00,2024-07-19 02:00:00,3,0.06830709523809526,0.0950656666666667,0.7160410952380953,0.7111111111111111,1.0,9.724555488888887
kpx_group_2,moderate_residual,2022-09-22 00:00:00,2022-09-22 02:00:00,3,0.06828297839506166,0.0840989351851851,0.12275828703703696,0.05447530864197527,0.8703703703703703,5.537962962962964
kpx_group_1,moderate_residual,2022-07-17 12:00:00,2022-07-17 14:00:00,3,0.06827419753086417,0.0762709722222222,0.10802728395061723,0.03975308641975303,0.7777777777777778,5.162962962962962
kpx_group_2,moderate_residual,2024-08-03 11:00:00,2024-08-03 13:00:00,3,0.06746751543209874,0.0825160648148148,0.26114035493827165,0.19367283950617278,0.8333333333333334,6.644851851851851
kpx_group_2,moderate_residual,2023-10-04 13:00:00,2023-10-04 15:00:00,3,0.0673601388888888,0.0736700925925925,0.09731384259259257,0.029953703703703666,0.75,4.956675925925926
kpx_group_3,moderate_residual,2024-11-22 03:00:00,2024-11-22 05:00:00,3,0.06730726984126979,0.0845694285714285,0.2807689206349206,0.2698412698412698,0.8666666666666667,5.8805555555555555
kpx_group_1,moderate_residual,2022-08-05 14:00:00,2022-08-05 16:00:00,3,0.06716975308641975,0.0686837037037037,0.11449999999999994,0.047330246913580204,0.7685185185185186,5.37962962962963
kpx_group_3,moderate_residual,2024-09-21 03:00:00,2024-09-21 05:00:00,3,0.06711011111111102,0.0978877142857142,0.3542325873015873,0.3523809523809523,0.9555555555555556,6.949333255555556
kpx_group_2,moderate_residual,2022-09-04 11:00:00,2022-09-04 13:00:00,3,0.06698504629629624,0.0874317592592592,0.1718615895061728,0.10487654320987645,0.7870370370370371,5.626851851851852
kpx_group_1,moderate_residual,2023-11-05 10:00:00,2023-11-05 12:00:00,3,0.06651266975308637,0.0883859722222222,0.06651266975308637,0.0,0.7407407407407408,4.855009259259258
kpx_group_1,moderate_residual,2022-07-08 01:00:00,2022-07-08 03:00:00,3,0.06601185185185181,0.087487824074074,0.3539902469135803,0.28797839506172834,0.6666666666666666,9.996296296296295
kpx_group_3,moderate_residual,2023-07-24 05:00:00,2023-07-24 07:00:00,3,0.06593699999999993,0.0919569047619047,0.3879799523809524,0.36769841269841264,0.9666666666666667,7.056444411111111
kpx_group_2,moderate_residual,2024-10-22 18:00:00,2024-10-22 20:00:00,3,0.06589848765432094,0.1019912499999999,0.3573382098765432,0.32229938271604935,0.9629629629629629,7.789500000000001
kpx_group_2,moderate_residual,2024-08-24 08:00:00,2024-08-24 10:00:00,3,0.06573050925925923,0.0838406481481481,0.1736471759259259,0.10791666666666665,0.7870370370370371,5.482601851851851
kpx_group_1,moderate_residual,2022-11-07 23:00:00,2022-11-08 01:00:00,3,0.06566033950617284,0.0931710648148149,0.39505848765432106,0.3293981481481481,0.8333333333333334,8.149074074074074
kpx_group_2,moderate_residual,2024-03-10 12:00:00,2024-03-10 14:00:00,3,0.06555084876543206,0.0790667592592592,0.09575146604938271,0.030200617283950598,0.7037037037037037,5.165074074074075
kpx_group_3,moderate_residual,2024-11-16 20:00:00,2024-11-16 22:00:00,3,0.0654255555555555,0.085688238095238,0.7525433650793651,0.7317460317460318,1.0,10.079999966666668
kpx_group_2,moderate_residual,2024-11-06 08:00:00,2024-11-06 10:00:00,3,0.0652646296296296,0.1039551851851852,0.35957018518518513,0.29430555555555554,0.9351851851851851,7.289805555555556
kpx_group_3,moderate_residual,2024-11-30 16:00:00,2024-11-30 18:00:00,3,0.06475222222222217,0.1117453809523809,0.6793092698412698,0.6349206349206349,0.9333333333333332,9.66677768888889
kpx_group_2,moderate_residual,2024-11-05 20:00:00,2024-11-05 22:00:00,3,0.06447416666666662,0.0858118981481481,0.08526120370370362,0.020787037037037003,0.6296296296296297,4.571481481481482
kpx_group_2,moderate_residual,2022-03-15 08:00:00,2022-03-15 10:00:00,3,0.06398131172839504,0.0783420833333333,0.19998439814814808,0.13600308641975306,0.7037037037037037,5.364814814814815
kpx_group_3,moderate_residual,2023-05-07 02:00:00,2023-05-07 04:00:00,3,0.0637167936507936,0.0769789523809524,0.5073584126984126,0.4913174603174603,0.9888888888888889,8.02355551111111
kpx_group_2,moderate_residual,2022-10-18 01:00:00,2022-10-18 03:00:00,3,0.06363254629629626,0.0740009722222222,0.14909550925925924,0.08546296296296295,0.8240740740740741,5.517592592592592
kpx_group_2,moderate_residual,2022-02-10 06:00:00,2022-02-10 08:00:00,3,0.06361112654320983,0.0796812962962962,0.06361112654320983,0.0,0.6296296296296297,4.767592592592593
