source,feature,month,lead_hour,train2024_mean,test2025_mean,z_delta_vs_2024,test_above_train_p90_rate,abs_z_delta
ldaps,wind_primary_speed,10,25,6.321542796365508,5.923469938979853,-0.09658652685304896,0.038306451612903226,0.09658652685304896
ldaps,wind_primary_speed,10,26,6.297945250710163,5.974016418532734,-0.08415363419117086,0.05241935483870968,0.08415363419117086
ldaps,wind_primary_speed,10,27,6.062714674162981,5.953330364292163,-0.03301800243306687,0.06451612903225806,0.03301800243306687
ldaps,wind_primary_speed,10,28,5.964081838630164,5.84750523257807,-0.03481582952573974,0.056451612903225805,0.03481582952573974
ldaps,wind_primary_speed,10,29,5.7270413095631705,5.92758029565561,0.06296980545640173,0.06451612903225806,0.06296980545640173
ldaps,wind_primary_speed,10,30,5.60162912617507,5.96791928010778,0.11878866381087336,0.07661290322580645,0.11878866381087336
ldaps,wind_primary_speed,10,31,5.556838316883479,6.201685586806775,0.2032176859422253,0.08266129032258064,0.2032176859422253
ldaps,wind_primary_speed,10,32,5.635118895697024,6.298053117323162,0.2190165437752969,0.09274193548387097,0.2190165437752969
ldaps,wind_primary_speed,10,33,5.839511874442658,6.084539724235022,0.07732088179967876,0.10080645161290322,0.07732088179967876
ldaps,wind_primary_speed,10,34,5.689764720839277,5.861416448983587,0.05737826661613663,0.1028225806451613,0.05737826661613663
ldaps,wind_primary_speed,10,35,5.595991483354633,5.761072519446158,0.060591745337473746,0.12096774193548387,0.060591745337473746
ldaps,wind_primary_speed,11,12,7.20209164094433,8.330331050021803,0.2305071190656023,0.07708333333333334,0.2305071190656023
ldaps,wind_primary_speed,11,13,7.287254088848223,8.35651139234867,0.2228395066196935,0.09375,0.2228395066196935
ldaps,wind_primary_speed,11,14,7.3412223531539444,8.095763398333803,0.15455921715535917,0.06041666666666667,0.15455921715535917
ldaps,wind_primary_speed,11,15,7.252541705573445,8.004790023524764,0.15186722211840467,0.04791666666666667,0.15186722211840467
ldaps,wind_primary_speed,11,16,7.102762543288597,7.986754977444906,0.18590492308614648,0.04583333333333333,0.18590492308614648
ldaps,wind_primary_speed,11,17,6.9584068874427825,7.826698100100671,0.1790680883039302,0.03125,0.1790680883039302
ldaps,wind_primary_speed,11,18,6.788262456215849,7.774314123536254,0.19475191313009227,0.03125,0.19475191313009227
ldaps,wind_primary_speed,11,19,6.682606060488661,7.926084975357049,0.25305215820959626,0.05,0.25305215820959626
ldaps,wind_primary_speed,11,20,6.683125286413669,8.199440728165962,0.3014233747991852,0.03958333333333333,0.3014233747991852
ldaps,wind_primary_speed,11,21,6.4569906161984205,8.540646789258316,0.4286116113124135,0.05416666666666667,0.4286116113124135
ldaps,wind_primary_speed,11,22,6.997585801994887,8.813895774613885,0.34550315152701905,0.052083333333333336,0.34550315152701905
ldaps,wind_primary_speed,11,23,7.41061415885955,9.056260233276516,0.3114594891318076,0.075,0.3114594891318076
ldaps,wind_primary_speed,11,24,7.5633598807851765,9.346017084962032,0.3359227246804551,0.0625,0.3359227246804551
ldaps,wind_primary_speed,11,25,7.737033778081186,9.599717136742095,0.36603483348846977,0.03125,0.36603483348846977
ldaps,wind_primary_speed,11,26,7.743211643448316,9.788002143908567,0.4002942575826899,0.08541666666666667,0.4002942575826899
ldaps,wind_primary_speed,11,27,7.681800814389584,9.715879015437492,0.4030716013249382,0.125,0.4030716013249382
ldaps,wind_primary_speed,11,28,7.6858820678913995,9.58544887334696,0.4011455347263928,0.12708333333333333,0.4011455347263928
ldaps,wind_primary_speed,11,29,7.397935854345717,9.346859940547079,0.4093030384607479,0.10833333333333334,0.4093030384607479
ldaps,wind_primary_speed,11,30,7.087629012406881,9.13977902921001,0.4270477547081456,0.125,0.4270477547081456
ldaps,wind_primary_speed,11,31,7.123530319316715,9.04532662440548,0.4107394291563242,0.14583333333333334,0.4107394291563242
ldaps,wind_primary_speed,11,32,7.351985190569356,8.979197365874512,0.3548545280586694,0.15833333333333333,0.3548545280586694
ldaps,wind_primary_speed,11,33,7.187226606927869,8.914676767478435,0.37284565041114237,0.1625,0.37284565041114237
ldaps,wind_primary_speed,11,34,7.201653013774921,9.000409827798554,0.3791824123031673,0.15,0.3791824123031673
ldaps,wind_primary_speed,11,35,7.011925869265904,8.71581838745627,0.3583289535040878,0.11041666666666666,0.3583289535040878
ldaps,wind_primary_speed,12,12,9.85363332110128,9.802441820490513,-0.013555117355977761,0.10685483870967742,0.013555117355977761
ldaps,wind_primary_speed,12,13,10.259827716717822,9.846886928607157,-0.10729176196892254,0.10483870967741936,0.10729176196892254
ldaps,wind_primary_speed,12,14,10.51629124025545,10.01468921020705,-0.12157561100123256,0.07258064516129033,0.12157561100123256
ldaps,wind_primary_speed,12,15,10.570566618978601,9.97791650795432,-0.1435342652611878,0.08870967741935484,0.1435342652611878
ldaps,wind_primary_speed,12,16,10.540197657487173,9.926808943594438,-0.14884386849360282,0.07258064516129033,0.14884386849360282
ldaps,wind_primary_speed,12,17,10.33731758029319,9.883900698440275,-0.11145614464181394,0.07056451612903226,0.11145614464181394
ldaps,wind_primary_speed,12,18,10.09498076429796,9.763285934533101,-0.08286175149045899,0.07661290322580645,0.08286175149045899
ldaps,wind_primary_speed,12,19,9.772854142687864,9.49099079803054,-0.07061487910030562,0.06653225806451613,0.07061487910030562
ldaps,wind_primary_speed,12,20,9.881892106913032,9.500708249853519,-0.09465384102048355,0.07056451612903226,0.09465384102048355
ldaps,wind_primary_speed,12,21,10.180218358205543,9.79552114897004,-0.09227072610784356,0.046370967741935484,0.09227072610784356
ldaps,wind_primary_speed,12,22,10.557964357497895,10.10336507168058,-0.10844753085484081,0.05040322580645161,0.10844753085484081
ldaps,wind_primary_speed,12,23,10.969406041259655,10.38085268742848,-0.13679878495957368,0.06653225806451613,0.13679878495957368
ldaps,wind_primary_speed,12,24,11.398247163871368,10.597804571410123,-0.19244287500252805,0.08064516129032258,0.19244287500252805
ldaps,wind_primary_speed,12,25,11.59644492911224,10.5532020621143,-0.24518732118358796,0.0625,0.24518732118358796
ldaps,wind_primary_speed,12,26,11.559272123316104,10.313265121853819,-0.29914840307935503,0.0625,0.29914840307935503
ldaps,wind_primary_speed,12,27,11.343967248548866,10.003223609397809,-0.335884827199394,0.07661290322580645,0.335884827199394
ldaps,wind_primary_speed,12,28,10.892504082556615,9.699451993677801,-0.30035721050057396,0.07459677419354839,0.30035721050057396
ldaps,wind_primary_speed,12,29,10.271227087709697,9.497813176130778,-0.19451066293494876,0.04435483870967742,0.19451066293494876
ldaps,wind_primary_speed,12,30,9.995865885122774,9.304515799981893,-0.1822671655229736,0.09475806451612903,0.1822671655229736
ldaps,wind_primary_speed,12,31,9.799120212794286,9.241453748510196,-0.14677226034490168,0.14516129032258066,0.14677226034490168
ldaps,wind_primary_speed,12,32,9.579857817387294,9.350114153084949,-0.06034934602469314,0.16129032258064516,0.06034934602469314
ldaps,wind_primary_speed,12,33,9.513489833085858,9.338359368086856,-0.04484316410865646,0.14717741935483872,0.04484316410865646
ldaps,wind_primary_speed,12,34,9.584740376011869,9.306113669432156,-0.07154764664880064,0.125,0.07154764664880064
ldaps,wind_primary_speed,12,35,9.909799793946673,9.572143784563488,-0.08783004582834798,0.0967741935483871,0.08783004582834798
ldaps,wind10_speed,1,12,5.7002368939823365,5.78521282337056,0.03683236518470418,0.125,0.03683236518470418
ldaps,wind10_speed,1,13,5.823031831060812,5.867183516375592,0.01905998681726191,0.1310483870967742,0.01905998681726191
ldaps,wind10_speed,1,14,5.914119651502113,5.948795282893692,0.014218898244692729,0.12298387096774194,0.014218898244692729
ldaps,wind10_speed,1,15,5.996044808464412,6.031882858746347,0.014204224062089968,0.12903225806451613,0.014204224062089968
ldaps,wind10_speed,1,16,5.923410000328924,5.917333099315959,-0.0022514259855976977,0.12096774193548387,0.0022514259855976977
ldaps,wind10_speed,1,17,5.841538347899669,5.778721959399442,-0.023593620692804292,0.12701612903225806,0.023593620692804292
ldaps,wind10_speed,1,18,5.71984272558725,5.625540613542989,-0.035425182234654844,0.11895161290322581,0.035425182234654844
ldaps,wind10_speed,1,19,5.6105622893811224,5.581575491370508,-0.010824736196477678,0.11491935483870967,0.010824736196477678
ldaps,wind10_speed,1,20,5.75271673483863,5.504050038622274,-0.08910935006996479,0.11290322580645161,0.08910935006996479
ldaps,wind10_speed,1,21,5.952134891333743,5.866687801721889,-0.028753493241468107,0.06048387096774194,0.028753493241468107
ldaps,wind10_speed,1,22,6.163005704235055,6.273167938047033,0.03583285092761467,0.08064516129032258,0.03583285092761467
ldaps,wind10_speed,1,23,6.431660856218846,6.4475065579665864,0.005208681761271425,0.08064516129032258,0.005208681761271425
ldaps,wind10_speed,1,24,6.433709732726234,6.621938736971346,0.06576955075874831,0.10483870967741936,0.06576955075874831
ldaps,wind10_speed,1,25,6.415410653999128,6.656234079363467,0.08562279389442716,0.0967741935483871,0.08562279389442716
ldaps,wind10_speed,1,26,6.26156765212486,6.677036570573712,0.16028823492742586,0.1774193548387097,0.16028823492742586
ldaps,wind10_speed,1,27,6.153042680197429,6.610114726330973,0.17565865500944958,0.13911290322580644,0.17565865500944958
ldaps,wind10_speed,1,28,6.123929664592274,6.2439414404899525,0.04914208489061783,0.1310483870967742,0.04914208489061783
ldaps,wind10_speed,1,29,6.124401934763426,5.974653897188005,-0.06268810622633451,0.12903225806451613,0.06268810622633451
ldaps,wind10_speed,1,30,6.021749154727735,5.954601908400656,-0.028240416478449815,0.13306451612903225,0.028240416478449815
ldaps,wind10_speed,1,31,5.969095046655708,5.860595901207131,-0.04498767123048958,0.1431451612903226,0.04498767123048958
ldaps,wind10_speed,1,32,5.819334281873022,5.859348374130472,0.01646494877289778,0.14919354838709678,0.01646494877289778
ldaps,wind10_speed,1,33,5.618124596574807,5.872874236224853,0.1022593901001262,0.15120967741935484,0.1022593901001262
ldaps,wind10_speed,1,34,5.55101855437755,5.8167380834637195,0.10837980864564167,0.14919354838709678,0.10837980864564167
ldaps,wind10_speed,1,35,5.516012711948257,5.897033866224387,0.15511980805995892,0.18346774193548387,0.15511980805995892
ldaps,wind10_speed,2,12,4.734317005394166,6.253441413310576,0.6396637912162769,0.21651785714285715,0.6396637912162769
ldaps,wind10_speed,2,13,4.617323079519271,6.502495739844128,0.8056783137833466,0.2924107142857143,0.8056783137833466
ldaps,wind10_speed,2,14,4.5819327174683915,6.499275565730038,0.8300386500949118,0.38169642857142855,0.8300386500949118
ldaps,wind10_speed,2,15,4.604399842006256,6.32666764507959,0.7204316361148279,0.2544642857142857,0.7204316361148279
ldaps,wind10_speed,2,16,4.569808022370347,6.173423139168116,0.6770467285282677,0.265625,0.6770467285282677
ldaps,wind10_speed,2,17,4.537019840320703,5.956738069769939,0.5773692543939453,0.27232142857142855,0.5773692543939453
ldaps,wind10_speed,2,18,4.61435055321498,5.911160826245078,0.5415988902480411,0.27232142857142855,0.5415988902480411
ldaps,wind10_speed,2,19,4.564990983142622,5.830272956051857,0.5407593040981273,0.25,0.5407593040981273
ldaps,wind10_speed,2,20,4.450023666127178,5.964250568876578,0.6412496578191477,0.23883928571428573,0.6412496578191477
ldaps,wind10_speed,2,21,4.330923468553434,6.2706059039565165,0.7714247199934232,0.23214285714285715,0.7714247199934232
ldaps,wind10_speed,2,22,4.4736877050215575,6.682578947871962,0.8712519605717225,0.28348214285714285,0.8712519605717225
ldaps,wind10_speed,2,23,4.741521900400044,7.112311545491202,0.9078128362330652,0.33705357142857145,0.9078128362330652
ldaps,wind10_speed,2,24,4.918238695647697,7.309808023277164,0.9375628469935613,0.35044642857142855,0.9375628469935613
ldaps,wind10_speed,2,25,4.995296767939502,7.345690184821188,0.9421186361941597,0.37276785714285715,0.9421186361941597
ldaps,wind10_speed,2,26,4.977853364404513,7.429675449280937,0.9617883465326429,0.33482142857142855,0.9617883465326429
ldaps,wind10_speed,2,27,4.861350775089541,7.470184504417388,1.0205075441078997,0.4017857142857143,1.0205075441078997
ldaps,wind10_speed,2,28,4.655919065640441,7.338787991259414,1.097706279926897,0.39285714285714285,1.097706279926897
ldaps,wind10_speed,2,29,4.75283766083474,7.078759228432373,0.953236930355309,0.33705357142857145,0.953236930355309
ldaps,wind10_speed,2,30,4.786275695960652,6.967447090914697,0.9126005099044052,0.2544642857142857,0.9126005099044052
ldaps,wind10_speed,2,31,4.696759868502385,6.764430105572704,0.9586804711755599,0.29464285714285715,0.9586804711755599
ldaps,wind10_speed,2,32,4.6545880332229785,6.752663934264005,0.9803129122720632,0.2857142857142857,0.9803129122720632
ldaps,wind10_speed,2,33,4.668900161185447,6.615455718024799,0.9407379414766256,0.296875,0.9407379414766256
ldaps,wind10_speed,2,34,4.530168148183332,6.542051480267101,0.9460246043033173,0.34151785714285715,0.9460246043033173
ldaps,wind10_speed,2,35,4.483785640136398,6.398540332597016,0.8454748806861406,0.36607142857142855,0.8454748806861406
ldaps,wind10_speed,3,12,5.546936328659571,5.500145168898057,-0.018018222354185227,0.08870967741935484,0.018018222354185227
ldaps,wind10_speed,3,13,5.692083777006494,5.4581494957727985,-0.08838318358243728,0.08266129032258064,0.08838318358243728
ldaps,wind10_speed,3,14,5.791302306803361,5.258350078023953,-0.19950091378994725,0.07258064516129033,0.19950091378994725
ldaps,wind10_speed,3,15,5.74263470629782,5.018224132665956,-0.2690016632099741,0.06451612903225806,0.2690016632099741
ldaps,wind10_speed,3,16,5.702243007087664,5.0086729274944854,-0.2521353997081146,0.04233870967741935,0.2521353997081146
ldaps,wind10_speed,3,17,5.732887015809372,5.0911679150538935,-0.2295709891140546,0.046370967741935484,0.2295709891140546
ldaps,wind10_speed,3,18,5.40269870882725,4.9388448329950965,-0.16588874646325646,0.07862903225806452,0.16588874646325646
ldaps,wind10_speed,3,19,5.307701590384881,4.7386755699439815,-0.21326750753485682,0.12298387096774194,0.21326750753485682
ldaps,wind10_speed,3,20,5.29620385302779,4.65529894126513,-0.2606610693681015,0.13911290322580644,0.2606610693681015
ldaps,wind10_speed,3,21,5.454602202792085,4.889485947944884,-0.23060020523538816,0.13709677419354838,0.23060020523538816
ldaps,wind10_speed,3,22,5.855507661068528,5.139962334569079,-0.26681490051244644,0.10483870967741936,0.26681490051244644
ldaps,wind10_speed,3,23,5.867910446774171,5.431285138581741,-0.16846403084144038,0.1532258064516129,0.16846403084144038
ldaps,wind10_speed,3,24,5.97976166351994,5.556059683694178,-0.16959804014915886,0.08266129032258064,0.16959804014915886
ldaps,wind10_speed,3,25,6.18621977781282,5.766365411154232,-0.16215555152246958,0.08064516129032258,0.16215555152246958
ldaps,wind10_speed,3,26,6.3707605822211635,5.9143622100971704,-0.16113749075571437,0.04838709677419355,0.16113749075571437
ldaps,wind10_speed,3,27,6.399891271170319,6.010828550704754,-0.1319068804956843,0.07056451612903226,0.1319068804956843
ldaps,wind10_speed,3,28,6.243765625570813,5.841343967472981,-0.13571098842359702,0.07661290322580645,0.13571098842359702
ldaps,wind10_speed,3,29,5.669569827081908,5.594501473485597,-0.02648567174967344,0.07661290322580645,0.02648567174967344
ldaps,wind10_speed,3,30,5.357902308308493,5.730190908177332,0.13070268363267573,0.10080645161290322,0.13070268363267573
ldaps,wind10_speed,3,31,5.579221481271372,5.798647245854972,0.07907399580382757,0.06854838709677419,0.07907399580382757
ldaps,wind10_speed,3,32,5.614389058845818,5.731342742740806,0.042404234348153866,0.06653225806451613,0.042404234348153866
ldaps,wind10_speed,3,33,5.664778613263591,5.622444873398163,-0.015010409269911262,0.056451612903225805,0.015010409269911262
ldaps,wind10_speed,3,34,5.729248740591277,5.694507935216092,-0.011990309332738619,0.05241935483870968,0.011990309332738619
ldaps,wind10_speed,3,35,5.840703829642573,5.679880625830738,-0.05803305897317847,0.05241935483870968,0.05803305897317847
ldaps,wind10_speed,4,12,4.072472065465736,5.354441848603235,0.7740831809049996,0.35208333333333336,0.7740831809049996
ldaps,wind10_speed,4,13,4.110348138725142,5.391758640242794,0.755581547853264,0.34375,0.755581547853264
ldaps,wind10_speed,4,14,4.131546966818428,5.5070615872105515,0.886377129709807,0.3645833333333333,0.886377129709807
ldaps,wind10_speed,4,15,4.086683603001569,5.341013703422586,0.846135453486387,0.3229166666666667,0.846135453486387
ldaps,wind10_speed,4,16,4.0784972524678205,5.20551524975332,0.7259624905631811,0.3104166666666667,0.7259624905631811
ldaps,wind10_speed,4,17,3.995301330984963,5.104490422483014,0.6984115214771125,0.2708333333333333,0.6984115214771125
ldaps,wind10_speed,4,18,3.730609383685546,4.825108559594548,0.6122626783444204,0.25416666666666665,0.6122626783444204
ldaps,wind10_speed,4,19,3.6310329127993195,4.773138332263158,0.564135139605466,0.24583333333333332,0.564135139605466
ldaps,wind10_speed,4,20,3.8451451992449353,5.116055301552739,0.5799325356734074,0.24583333333333332,0.5799325356734074
ldaps,wind10_speed,4,21,3.8893549097011513,5.404681807101458,0.703829898620785,0.29583333333333334,0.703829898620785
ldaps,wind10_speed,4,22,3.9868079917781625,5.798680021235133,0.8472806882147682,0.33541666666666664,0.8472806882147682
ldaps,wind10_speed,4,23,4.206259069125503,6.1664709880789585,0.9581382737358598,0.4166666666666667,0.9581382737358598
ldaps,wind10_speed,4,24,4.330707265619382,6.325543084657617,0.9559583578666048,0.4479166666666667,0.9559583578666048
ldaps,wind10_speed,4,25,4.342141320409809,6.4840910736526665,1.0313785794970065,0.43125,1.0313785794970065
ldaps,wind10_speed,4,26,4.296887561865575,6.390264353598719,1.091591184030921,0.49375,1.091591184030921
ldaps,wind10_speed,4,27,4.338541717165682,6.351496637677568,1.0905140081547662,0.4270833333333333,1.0905140081547662
ldaps,wind10_speed,4,28,4.369069056310506,6.087979951365185,0.8638957793605233,0.375,0.8638957793605233
ldaps,wind10_speed,4,29,4.273965875318343,5.770196935562867,0.820413754194162,0.36666666666666664,0.820413754194162
ldaps,wind10_speed,4,30,4.1664959157385875,5.43317271189978,0.7867191655616232,0.3645833333333333,0.7867191655616232
ldaps,wind10_speed,4,31,4.076412118332529,5.635947996104091,0.9314045956431889,0.38958333333333334,0.9314045956431889
ldaps,wind10_speed,4,32,3.9768577647066112,5.585826934144384,0.9836685146119789,0.39791666666666664,0.9836685146119789
ldaps,wind10_speed,4,33,4.001496040975069,5.64835853554164,1.0846873371756274,0.3729166666666667,1.0846873371756274
ldaps,wind10_speed,4,34,4.019827210209446,5.519707976687138,1.018491149059523,0.38333333333333336,1.018491149059523
ldaps,wind10_speed,4,35,4.036413927653462,5.614531754280421,1.0658005470471092,0.36666666666666664,1.0658005470471092
ldaps,wind10_speed,5,12,5.062306981388273,5.224240747603425,0.07538222923513987,0.14516129032258066,0.07538222923513987
ldaps,wind10_speed,5,13,5.091242529285033,5.117481484501087,0.011948340244487406,0.1935483870967742,0.011948340244487406
ldaps,wind10_speed,5,14,5.141234374137494,5.064509098401013,-0.03468146684736983,0.1814516129032258,0.03468146684736983
ldaps,wind10_speed,5,15,4.993134430274504,5.187812260114625,0.08636221490117067,0.14717741935483872,0.08636221490117067
ldaps,wind10_speed,5,16,4.995639065086812,5.210168656775489,0.09030227936983197,0.16330645161290322,0.09030227936983197
ldaps,wind10_speed,5,17,4.783010046775037,4.910680996454747,0.05092600943704759,0.1693548387096774,0.05092600943704759
ldaps,wind10_speed,5,18,4.528565390108169,4.432303580240612,-0.0347927269981478,0.15725806451612903,0.0347927269981478
ldaps,wind10_speed,5,19,4.86240121990268,4.602358755930304,-0.09307629670585604,0.13306451612903225,0.09307629670585604
ldaps,wind10_speed,5,20,5.255487171036304,4.840241621075218,-0.13993418787748335,0.09274193548387097,0.13993418787748335
ldaps,wind10_speed,5,21,5.377185675065599,4.996913865980934,-0.12990688424696645,0.13306451612903225,0.12990688424696645
ldaps,wind10_speed,5,22,5.563013873336929,5.109041940439256,-0.15844646785704844,0.13306451612903225,0.15844646785704844
ldaps,wind10_speed,5,23,5.560081946326314,5.425219329716027,-0.050724031481568156,0.14717741935483872,0.050724031481568156
ldaps,wind10_speed,5,24,5.649255380809741,5.584486190934034,-0.02684082087545503,0.19153225806451613,0.02684082087545503
ldaps,wind10_speed,5,25,5.789590075099201,5.889442861819382,0.04279297578121732,0.1975806451612903,0.04279297578121732
ldaps,wind10_speed,5,26,5.717498785629327,5.8268185535413,0.047621228563106,0.1774193548387097,0.047621228563106
ldaps,wind10_speed,5,27,5.7132125768004824,5.653678420871364,-0.025081306334633957,0.15725806451612903,0.025081306334633957
ldaps,wind10_speed,5,28,5.582937081955802,5.217329619381019,-0.1554394377012463,0.1532258064516129,0.1554394377012463
ldaps,wind10_speed,5,29,5.328210633720606,5.027377819712483,-0.12417714873835185,0.12903225806451613,0.12417714873835185
ldaps,wind10_speed,5,30,5.033084460130633,5.185805566260493,0.06460950242228157,0.13709677419354838,0.06460950242228157
ldaps,wind10_speed,5,31,5.031249542481212,5.231131467675425,0.08498395141520182,0.12903225806451613,0.08498395141520182
ldaps,wind10_speed,5,32,4.978305648796841,5.240972427559587,0.11907885056034018,0.12096774193548387,0.11907885056034018
ldaps,wind10_speed,5,33,5.018587249977193,5.122197126573233,0.04490221317204169,0.11290322580645161,0.04490221317204169
ldaps,wind10_speed,5,34,5.08274097484497,5.051303185245096,-0.013814841821557755,0.10080645161290322,0.013814841821557755
ldaps,wind10_speed,5,35,5.036940248708487,5.111868124464144,0.03394388339557965,0.12701612903225806,0.03394388339557965
ldaps,wind10_speed,6,12,3.7058829203045476,4.544944306811355,0.600699404953115,0.2375,0.600699404953115
ldaps,wind10_speed,6,13,3.8253771649404635,4.587875095867624,0.5406836338187767,0.2875,0.5406836338187767
ldaps,wind10_speed,6,14,3.9113679802309202,4.646355754832568,0.4924580028066648,0.2625,0.4924580028066648
ldaps,wind10_speed,6,15,3.819860206067507,4.531571881297006,0.4496190198096741,0.3145833333333333,0.4496190198096741
ldaps,wind10_speed,6,16,3.733617222215321,4.473353557678809,0.47871210763319516,0.28125,0.47871210763319516
ldaps,wind10_speed,6,17,3.3764167411666297,4.153763261780912,0.45226835981572105,0.26666666666666666,0.45226835981572105
ldaps,wind10_speed,6,18,2.9863982935175697,3.899340801050674,0.4571460711368631,0.27708333333333335,0.4571460711368631
ldaps,wind10_speed,6,19,3.0599234358512093,3.8022220287608874,0.3329326282297972,0.2,0.3329326282297972
ldaps,wind10_speed,6,20,3.2506379977489854,3.98743000796716,0.35088577153745626,0.15833333333333333,0.35088577153745626
ldaps,wind10_speed,6,21,3.3289199815722834,4.024244532102947,0.3309153232163198,0.19166666666666668,0.3309153232163198
ldaps,wind10_speed,6,22,3.3393236889414974,4.007832049372945,0.3139153668233852,0.2520833333333333,0.3139153668233852
ldaps,wind10_speed,6,23,3.56771737178243,3.9723339194233978,0.18383021122165258,0.2125,0.18383021122165258
ldaps,wind10_speed,6,24,3.841941712822236,4.282898308116418,0.19550554684693655,0.15,0.19550554684693655
ldaps,wind10_speed,6,25,3.9172909957881,4.493317988524412,0.23964399275181583,0.15,0.23964399275181583
ldaps,wind10_speed,6,26,3.917179323310329,4.543725662344118,0.25845870417144823,0.22708333333333333,0.25845870417144823
ldaps,wind10_speed,6,27,3.995033755034259,4.649653492710016,0.2686656874235958,0.30416666666666664,0.2686656874235958
ldaps,wind10_speed,6,28,3.753455258161793,4.711292709948746,0.38907588331641174,0.27708333333333335,0.38907588331641174
ldaps,wind10_speed,6,29,3.4381356019239604,4.571960992824128,0.5082125072936117,0.30625,0.5082125072936117
ldaps,wind10_speed,6,30,3.4247511610768906,4.350499508012139,0.4738984800111327,0.27291666666666664,0.4738984800111327
ldaps,wind10_speed,6,31,3.523508417081304,4.293002762020012,0.41312235232536915,0.2604166666666667,0.41312235232536915
ldaps,wind10_speed,6,32,3.7142470816606457,4.5226147282737745,0.43833002313734504,0.20208333333333334,0.43833002313734504
ldaps,wind10_speed,6,33,3.8856498792809684,4.530726008861626,0.3673474590883643,0.20208333333333334,0.3673474590883643
ldaps,wind10_speed,6,34,4.153890688271937,4.660981682763975,0.28488580488009513,0.19791666666666666,0.28488580488009513
ldaps,wind10_speed,6,35,4.056231189204633,4.57670863083059,0.2649842601826034,0.25,0.2649842601826034
ldaps,wind10_speed,7,12,5.895475008664413,4.585447353596191,-0.44856432418814474,0.008064516129032258,0.44856432418814474
ldaps,wind10_speed,7,13,6.009795534181487,4.753962987877516,-0.4037140475966694,0.010080645161290322,0.4037140475966694
ldaps,wind10_speed,7,14,6.038561185985369,4.843622554488646,-0.40722266213825264,0.0,0.40722266213825264
ldaps,wind10_speed,7,15,6.083209326851945,4.639594381469228,-0.4708621420807143,0.0,0.4708621420807143
ldaps,wind10_speed,7,16,6.220486402127707,4.532698930470857,-0.5469499004660082,0.0,0.5469499004660082
ldaps,wind10_speed,7,17,6.190286901574336,4.395718639082693,-0.5507534802952235,0.004032258064516129,0.5507534802952235
ldaps,wind10_speed,7,18,6.0036233438502,4.215237501048907,-0.5399783255661907,0.0,0.5399783255661907
ldaps,wind10_speed,7,19,6.007430019795005,4.206772176616301,-0.5594452845243639,0.010080645161290322,0.5594452845243639
ldaps,wind10_speed,7,20,6.144596725798561,4.3631785201196625,-0.5878166031734833,0.012096774193548387,0.5878166031734833
ldaps,wind10_speed,7,21,6.212155093504654,4.389709003361235,-0.5454310946163891,0.008064516129032258,0.5454310946163891
ldaps,wind10_speed,7,22,6.209417160939625,4.466835792125084,-0.5372230664673364,0.010080645161290322,0.5372230664673364
ldaps,wind10_speed,7,23,6.479918926778715,4.320917479997295,-0.6611270127918576,0.0,0.6611270127918576
ldaps,wind10_speed,7,24,6.504853665447966,4.366983008214264,-0.6854849139969154,0.0,0.6854849139969154
ldaps,wind10_speed,7,25,6.137644364363269,4.190450269403529,-0.651296777681915,0.0,0.651296777681915
ldaps,wind10_speed,7,26,6.368443058831622,4.143699424224306,-0.7523791480176337,0.0,0.7523791480176337
ldaps,wind10_speed,7,27,6.405777527098492,4.09379214636011,-0.7934663228437278,0.0,0.7934663228437278
ldaps,wind10_speed,7,28,6.341423558917869,3.958545002624323,-0.8051936641723233,0.0,0.8051936641723233
ldaps,wind10_speed,7,29,6.007126256281085,3.9744234860482894,-0.7197615592397121,0.008064516129032258,0.7197615592397121
ldaps,wind10_speed,7,30,6.068682947709493,3.760581043833893,-0.7612706225230536,0.008064516129032258,0.7612706225230536
ldaps,wind10_speed,7,31,6.064636676279845,3.9054059681394353,-0.7484684054549465,0.008064516129032258,0.7484684054549465
ldaps,wind10_speed,7,32,6.196421412049732,4.059799128441776,-0.8148900044681111,0.006048387096774193,0.8148900044681111
ldaps,wind10_speed,7,33,6.261235344144986,4.242792609201496,-0.7358949642937908,0.012096774193548387,0.7358949642937908
ldaps,wind10_speed,7,34,6.240298468726794,4.409794704363633,-0.6538072316148145,0.010080645161290322,0.6538072316148145
ldaps,wind10_speed,7,35,6.361268663222331,4.699506607451144,-0.5940792551966069,0.0,0.5940792551966069
ldaps,wind10_speed,8,12,3.488665240501714,4.509835246038423,0.5081296035678499,0.23790322580645162,0.5081296035678499
ldaps,wind10_speed,8,13,3.405640843326438,4.51911511525337,0.5399234722684116,0.24193548387096775,0.5399234722684116
ldaps,wind10_speed,8,14,3.4499884779207135,4.533924522535988,0.5291113219567639,0.24596774193548387,0.5291113219567639
ldaps,wind10_speed,8,15,3.4229044793974475,4.389503588588694,0.469735502958718,0.24193548387096775,0.469735502958718
ldaps,wind10_speed,8,16,3.3475249749281413,4.348202615736405,0.48157976418572784,0.23588709677419356,0.48157976418572784
ldaps,wind10_speed,8,17,3.3513458757504013,4.2838994446385605,0.44757822287654003,0.2439516129032258,0.44757822287654003
ldaps,wind10_speed,8,18,2.8537072218403297,4.0242176944796775,0.5773269785757306,0.2399193548387097,0.5773269785757306
ldaps,wind10_speed,8,19,2.943511470471161,3.969618996906366,0.48990502547824183,0.22782258064516128,0.48990502547824183
