target,taxonomy,start,end,duration_hours,mean_abs_residual_ratio,event_ldaps_wind50_mean,before_ldaps_wind50_mean,after_ldaps_wind50_mean,event_gfs_wind850_mean,before_gfs_wind850_mean,after_gfs_wind850_mean,ldaps_event_minus_context,gfs_event_minus_context
kpx_group_1,scada_under_label,2022-12-23 07:00:00,2022-12-23 08:00:00,2,0.4821181712962962,13.934647696119526,16.106225738488146,10.33136725232457,20.996338961901436,20.790489013776295,9.743737137953408,0.7158512007131677,5.729225886036584
kpx_group_1,scada_zero_label_positive,2022-08-10 16:00:00,2022-08-10 17:00:00,2,0.481770486111111,11.430610016615955,11.773432850601191,12.816401779952926,17.009356830138543,14.726644077171258,17.363703656012117,-0.8643072986611031,0.964182963546854
kpx_group_2,scada_zero_label_positive,2024-05-16 02:00:00,2024-05-16 03:00:00,2,0.4670394907407407,11.518403823249024,8.889728351517961,11.708946362023562,19.628593302079985,7.525463352279857,14.992109807862144,1.219066466478262,8.369806722008985
kpx_group_2,scada_under_label,2023-11-14 02:00:00,2023-11-14 03:00:00,2,0.4635726157407407,10.506938915350396,8.528250520252614,8.40783184148522,7.9327628029561605,6.178947402991201,6.3098465994259145,2.0388977344814805,1.6883658017476026
kpx_group_1,scada_under_label,2024-11-26 21:00:00,2024-11-26 22:00:00,2,0.4524403009259259,15.271255251555173,17.107026725920683,15.38573155820159,22.431819128175487,20.310517765842977,18.839451146985862,-0.975123890505964,2.8568346717610673
kpx_group_2,scada_under_label,2023-01-25 06:00:00,2023-01-25 07:00:00,2,0.4291301157407406,8.425622226837795,12.306669770466817,9.550821180871493,10.419166968789337,12.851378241008694,10.75264663350969,-2.5031232488313595,-1.3828454684698546
kpx_group_1,scada_under_label,2022-01-16 13:00:00,2022-01-16 14:00:00,2,0.408106736111111,15.568399143153327,11.975486121992938,11.77747657317125,11.212639004043535,14.741515349099023,14.594257399052212,3.691917795571234,-3.455247370032083
kpx_group_1,scada_under_label,2023-01-20 09:00:00,2023-01-20 10:00:00,2,0.4073764583333332,17.654962490276205,13.445289336666988,10.614506670539205,25.580518783534693,16.121137666400852,11.16233121872879,5.625064486673107,11.938784340969871
kpx_group_2,scada_under_label,2024-12-06 07:00:00,2024-12-06 08:00:00,2,0.4059739351851851,14.744715454688995,16.3558163785022,12.601414863383695,23.62064339578214,19.827758615906358,17.900736817277224,0.26609983374604695,4.756395679190348
kpx_group_2,scada_under_label,2024-02-12 21:00:00,2024-02-12 22:00:00,2,0.4033106712962963,13.528406935500815,8.64580826398485,15.575582142193554,16.884505725578595,9.21562872556472,20.87280278713666,1.4177117324116129,1.8402899692279053
kpx_group_2,scada_under_label,2023-04-19 00:00:00,2023-04-19 01:00:00,2,0.4005236342592593,4.416801105910196,10.00035741880653,4.62599201021877,4.018696150977618,9.863279129752751,4.525133757142182,-2.8963736086024543,-3.1755102924698484
kpx_group_2,scada_under_label,2023-07-14 18:00:00,2023-07-14 19:00:00,2,0.3997307407407407,18.4582132001805,15.306367488435427,15.547116641014492,18.45036885431322,17.534196588508866,17.666151141989776,3.03147113545554,0.8501949890638976
kpx_group_1,scada_under_label,2022-12-19 21:00:00,2022-12-19 22:00:00,2,0.3991851851851851,11.55315476129657,12.847793107488288,8.675264553079648,13.96599352392656,19.87533652227805,7.905707034456633,0.7916259310126019,0.0754717455592182
kpx_group_2,scada_under_label,2024-12-08 08:00:00,2024-12-08 09:00:00,2,0.3928253009259259,8.839091360047266,11.666005777483955,6.786327962998665,10.077684750708151,15.439089869102213,4.221770844911646,-0.38707551019404285,0.2472543937012226
kpx_group_2,scada_under_label,2022-11-14 19:00:00,2022-11-14 20:00:00,2,0.390072361111111,10.771887951735106,5.5146644389166894,9.870783610135026,8.292760503292637,4.6278311977401865,11.020777930003396,3.0791639272092484,0.4684559394208456
kpx_group_2,scada_under_label,2023-01-25 10:00:00,2023-01-25 11:00:00,2,0.389942986111111,8.176562431553448,11.161085776049399,9.82718575420398,9.202490199325482,11.38712028102407,11.423193131390583,-2.3175733335732414,-2.202666506881844
kpx_group_2,scada_under_label,2024-11-30 20:00:00,2024-11-30 21:00:00,2,0.3874390740740739,11.855334725829374,13.920859465582218,8.561494838301721,17.920581719924883,18.231976151576475,9.824903134066359,0.6141575738874057,3.8921420771034647
kpx_group_1,scada_under_label,2023-04-30 01:00:00,2023-04-30 02:00:00,2,0.3850477546296295,21.442544843690243,14.736116140272904,16.8828472883169,23.974939273791982,16.49776995091747,20.502751335514894,5.633063129395342,5.474678630575802
kpx_group_2,scada_zero_label_positive,2023-09-28 01:00:00,2023-09-28 02:00:00,2,0.3846798379629629,10.076535588519208,3.5261635312350443,8.085280500174052,7.052847209263406,2.726471672620963,7.286793635596385,4.27081357281466,2.046214555154732
kpx_group_1,scada_under_label,2022-01-13 10:00:00,2022-01-13 11:00:00,2,0.3776396064814815,16.575745504820674,12.909685113818734,11.2441597192553,21.347527510581905,16.400723438039815,12.368032200865514,4.4988230882836575,6.9631496911292405
kpx_group_2,scada_under_label,2023-11-06 16:00:00,2023-11-06 17:00:00,2,0.3750024305555555,23.52499386441983,16.04193786622677,21.542979649963968,30.33028598608864,23.533948860917928,26.660930429597315,4.732535106324459,5.232846340831017
kpx_group_3,scada_under_label,2023-12-23 08:00:00,2023-12-23 09:00:00,2,0.3644867142857143,7.525406720044918,9.517177636823048,6.564926020996675,11.044274040257573,11.42120814115041,7.468614436425811,-0.515645108864943,1.599362751469462
kpx_group_1,scada_under_label,2024-12-06 11:00:00,2024-12-06 12:00:00,2,0.3630102314814815,13.881137933899081,16.43396472260598,12.487408123112182,16.716594341985502,20.442181971896925,17.517954382403513,-0.5795484889600004,-2.2634738351647172
kpx_group_2,scada_under_label,2023-11-14 07:00:00,2023-11-14 08:00:00,2,0.3608331018518518,8.871725440589968,9.489428287164456,7.615702781759058,7.458211719105427,6.871022271349523,5.477365354324685,0.31915990612821155,1.284017906268323
kpx_group_1,scada_zero_label_positive,2022-04-18 16:00:00,2022-04-18 17:00:00,2,0.3595701851851851,6.854854848332945,6.38577742456165,6.283323991549199,10.446653310800247,9.925117369504209,7.633681871069207,0.5203041402775206,1.6672536905135402
kpx_group_2,scada_under_label,2024-11-30 17:00:00,2024-11-30 18:00:00,2,0.3413162731481481,12.332850030495585,14.214613428601183,9.325746967736968,17.578500060842465,18.281986445677237,11.141442637054665,0.5626698323265096,2.8667855194765153
kpx_group_2,scada_zero_label_positive,2022-11-16 18:00:00,2022-11-16 19:00:00,2,0.3361345138888888,8.216748194674722,11.477393184352811,5.050938133086412,7.48001367398761,12.269852047199137,3.696703666143771,-0.04741746404489078,-0.5032641826838438
kpx_group_1,scada_under_label,2024-05-16 00:00:00,2024-05-16 01:00:00,2,0.3339554166666666,8.457204428603477,8.943758107490925,11.879308931506358,16.8056867445969,6.695931734153305,15.577858479317536,-1.9543290908951647,5.6687916378614815
kpx_group_3,scada_under_label,2024-01-11 08:00:00,2024-01-11 09:00:00,2,0.331954119047619,12.922310511877509,6.229591766544037,17.303371344736274,15.848069170777546,6.229726438421507,18.001001093006604,1.1558289562373538,3.7327054050634896
kpx_group_3,scada_under_label,2024-01-04 18:00:00,2024-01-04 19:00:00,2,0.3190400952380952,12.693890967674125,8.742675798463816,16.103635186573012,14.183330382062984,8.043207536046282,18.973089445585888,0.2707354751557105,0.6751818912468988
kpx_group_1,scada_under_label,2022-12-17 14:00:00,2022-12-17 15:00:00,2,0.3139030092592593,8.624088018076261,8.578758411198132,13.112599650180277,7.900603281364957,9.576244375189413,16.506168281781296,-2.2215910126129437,-5.140603047120398
kpx_group_2,scada_under_label,2023-07-05 17:00:00,2023-07-05 18:00:00,2,0.3138284722222222,14.052819658764408,12.916768487654219,11.773390738661314,18.400381079040343,13.702629295914585,13.860954877256228,1.7077400456066414,4.618588992454937
kpx_group_2,scada_zero_label_positive,2023-05-08 04:00:00,2023-05-08 05:00:00,2,0.3126988425925926,4.6686022432535985,9.019151744902743,4.728048411161016,9.84276737158047,12.349863017978242,5.458904921613832,-2.204997834778281,0.9383834017844332
kpx_group_2,scada_under_label,2022-05-03 11:00:00,2022-05-03 12:00:00,2,0.3116540046296295,11.170318551167501,5.3266033549367195,11.547889957235816,8.719362403148084,5.396133051949687,14.775333770990352,2.733071895081233,-1.366371008321936
kpx_group_2,scada_under_label,2024-04-01 05:00:00,2024-04-01 06:00:00,2,0.3062529398148147,7.202754191860418,6.766515230828051,9.598206631404382,13.50553554274565,8.533459115239339,12.107332983164632,-0.9796067392557983,3.185139493543664
kpx_group_2,scada_under_label,2024-07-17 07:00:00,2024-07-17 08:00:00,2,0.3014663888888889,10.864871560735512,6.711845679489212,13.209142370374835,20.214513866616045,12.0155540124239,16.02246485977893,0.9043775358034889,6.195504430514632
kpx_group_2,scada_under_label,2022-08-03 10:00:00,2022-08-03 11:00:00,2,0.3011803240740741,11.490589573842385,11.906933895186533,9.812222865257596,15.076426021471804,13.804256291854392,9.3310583871446,0.6310111936203207,3.508768681972308
kpx_group_1,scada_under_label,2024-11-21 13:00:00,2024-11-21 14:00:00,2,0.2998364814814814,12.419034573715102,7.6999839049134415,9.808604850535358,10.115476636270072,9.734470572473972,10.855878498806605,3.664740195990703,-0.17969789937021652
kpx_group_2,scada_zero_label_positive,2022-11-17 05:00:00,2022-11-17 06:00:00,2,0.290416412037037,6.073065348731893,9.540112632923277,3.2257022655133305,3.1952175744814704,7.75991287810685,3.693093895773647,-0.3098421004864109,-2.5312858124587785
kpx_group_2,scada_under_label,2023-08-10 11:00:00,2023-08-10 12:00:00,2,0.2794417592592592,15.146577768306177,8.529255039742687,16.506054124437608,30.01950818979637,14.629210169494485,18.8673639394986,2.6289231862160296,13.271221135299825
kpx_group_2,scada_under_label,2022-09-24 08:00:00,2022-09-24 09:00:00,2,0.2781237962962962,8.162848802737706,13.160280888712185,4.62379695104001,10.181952252296647,14.408292425697658,2.7854408358105966,-0.7291901171383905,1.58508562154252
kpx_group_1,scada_under_label,2023-02-17 00:00:00,2023-02-17 01:00:00,2,0.2738849768518518,9.727793735864893,7.965600963496391,7.073193001363439,13.923871782044966,9.374498744486957,10.390748411269614,2.208396753434977,4.041248204166681
kpx_group_2,scada_under_label,2023-06-29 20:00:00,2023-06-29 21:00:00,2,0.2710355787037037,18.929055388517018,11.167763986908502,5.78778424612603,16.785250950721828,12.716983477383629,6.791914964218702,10.45128127199975,7.030801729920663
kpx_group_1,scada_under_label,2022-09-06 08:00:00,2022-09-06 09:00:00,2,0.2650811574074074,24.500560551737706,7.8005526946339225,16.732594160943563,31.707256915075366,14.39721842401803,15.501314653986961,12.233987123948964,16.75799037607287
kpx_group_2,scada_under_label,2022-10-07 08:00:00,2022-10-07 09:00:00,2,0.263178125,7.545880990526221,4.469406872074464,4.476737812831659,5.226726422308712,5.970283482726771,6.394901160984619,3.07280864807316,-0.9558658995469838
kpx_group_3,scada_under_label,2024-03-29 02:00:00,2024-03-29 03:00:00,2,0.2609929761904761,14.760028013425838,10.2968346856835,16.23231123215549,19.299474081987306,12.35759854570044,23.307198692432877,1.495455054506344,1.467075462920647
kpx_group_2,scada_under_label,2022-08-19 11:00:00,2022-08-19 12:00:00,2,0.2591783564814813,13.044692735943904,6.028366911752428,12.554149222013713,10.756994869773894,5.094767333445059,14.08156494181238,3.753434669060834,1.168828732145176
kpx_group_3,scada_under_label,2024-07-30 09:00:00,2024-07-30 10:00:00,2,0.2574711666666665,11.701155060411136,15.334754678677902,9.44554778741733,17.404839113203217,19.174473172497073,8.941798967389149,-0.6889961726364806,3.3467030432601064
kpx_group_3,scada_under_label,2023-12-25 01:00:00,2023-12-25 02:00:00,2,0.2566954761904761,7.579063131293992,6.60915456881861,11.168160170235604,14.545557229800183,8.488247353631115,13.836522718444911,-1.3095942382331138,3.383172193762169
kpx_group_2,scada_under_label,2024-03-08 14:00:00,2024-03-08 15:00:00,2,0.2561695833333333,11.002161958659023,10.82232902631938,5.129146208457915,13.668055372414734,13.775593381197941,6.926480732321276,3.026424341270376,3.317018315655126
kpx_group_2,scada_under_label,2024-01-03 18:00:00,2024-01-03 19:00:00,2,0.255497824074074,11.102903264717577,9.179212534048718,8.87525810704353,11.085817085458725,5.014050399188182,8.301333644096635,2.075667944171453,4.428125063816316
kpx_group_2,scada_under_label,2023-08-10 15:00:00,2023-08-10 16:00:00,2,0.254823587962963,18.719396182872572,9.941394881628073,15.221057893235889,27.10316653845556,18.182229997800494,15.688645197900518,6.138169795440591,10.167728940605055
kpx_group_1,scada_under_label,2022-08-10 18:00:00,2022-08-10 19:00:00,2,0.2530173148148147,11.609881457510783,11.591380637935396,13.099728385190971,16.785597876229456,15.115090076084797,17.176784242429225,-0.7356730540524001,0.6396607169724469
kpx_group_1,scada_under_label,2022-05-31 07:00:00,2022-05-31 08:00:00,2,0.2529076620370371,7.667709362563134,5.183847225591255,10.291439701489695,11.004182647056506,5.6281669641172485,12.420366427312734,-0.06993410097734198,1.979915951341514
kpx_group_3,scada_under_label,2023-12-26 00:00:00,2023-12-26 01:00:00,2,0.252255380952381,11.29807192070854,10.58113528590001,14.101239591890439,13.027342720965406,13.795442510250084,14.25521156128093,-1.0431155181866831,-0.9979843148001013
kpx_group_1,scada_under_label,2022-08-11 10:00:00,2022-08-11 11:00:00,2,0.2515041435185184,16.411281798740713,11.412293683081066,12.102375117100477,18.13605088817394,16.246776693930823,11.704188463664435,4.653947398649942,4.160568309376313
kpx_group_3,scada_under_label,2024-03-17 04:00:00,2024-03-17 05:00:00,2,0.2507318333333334,17.701272648653102,6.377992971327788,11.001883290267065,25.0958796902064,9.721349706233353,11.701644839696678,9.011334517855676,14.384382417241383
kpx_group_1,scada_under_label,2024-07-28 16:00:00,2024-07-28 17:00:00,2,0.2490499537037037,13.179612547883103,11.617965286442777,17.160332272949386,11.473613754036155,11.209770147017068,19.43273359775346,-1.2095362318129794,-3.84763811834911
kpx_group_2,scada_under_label,2022-05-19 07:00:00,2022-05-19 08:00:00,2,0.2479985416666666,14.27058189327526,14.154974244265318,12.46832191912975,19.954588135829148,18.446933713815756,12.276939132324287,0.958933811577726,4.592651712759126
kpx_group_2,scada_under_label,2023-12-11 14:00:00,2023-12-11 15:00:00,2,0.2473316203703703,8.903744976582917,6.55736311131601,8.070898429410247,12.824223780057302,7.949153236786926,9.397400680544294,1.5896142062197889,4.150946821391692
kpx_group_2,scada_under_label,2022-03-27 23:00:00,2022-03-28 00:00:00,2,0.2450112037037036,9.121729596970695,11.208849794994153,3.778887242504611,13.190608789787523,14.90247276732302,3.5928184622431893,1.6278610782213132,3.9429631750044187
kpx_group_2,scada_zero_label_positive,2023-06-22 02:00:00,2023-06-22 03:00:00,2,0.2433962037037036,6.90349253571796,5.259001761551076,7.454207092097167,6.860814476146803,5.622438502118341,2.9855103596695804,0.546888108893838,2.5568400452528426
kpx_group_2,scada_under_label,2022-01-01 05:00:00,2022-01-01 06:00:00,2,0.2432239351851851,6.278157715587129,7.514532606239591,7.401835898537897,5.907277947992526,5.920271953333573,10.583519601771838,-1.1800265368016145,-2.34461782956018
kpx_group_2,scada_under_label,2023-05-21 02:00:00,2023-05-21 03:00:00,2,0.2420346064814815,14.235268513790775,7.012636455376897,11.735074994723037,21.468752662019476,7.549919734599643,13.091450499610621,4.861412788740807,11.148067544914344
kpx_group_2,scada_under_label,2024-08-29 20:00:00,2024-08-29 21:00:00,2,0.2400940509259259,7.472215777449641,7.6587879297958965,6.992927196448561,12.09390617314412,9.13280664700836,8.955959013486199,0.14635821432741203,3.0495233428968405
kpx_group_1,scada_zero_label_positive,2022-08-19 15:00:00,2022-08-19 16:00:00,2,0.2380394675925925,16.500470357412183,7.7068200706024,10.644190600213639,15.347315472922748,6.8490683614899694,12.072458671317824,7.324965022004164,5.886551956518851
kpx_group_2,scada_zero_label_positive,2022-12-11 05:00:00,2022-12-11 06:00:00,2,0.2370350925925925,5.226688345428133,4.923784277987274,3.5285204228436378,5.160703320248336,4.955631745315272,3.6370593194239973,1.0005359950126778,0.864357787878701
kpx_group_2,scada_under_label,2024-10-22 12:00:00,2024-10-22 13:00:00,2,0.2360767592592591,8.735710271438322,4.3303635298955045,14.518455504765685,8.967781433609705,8.182361326087031,20.18431894572566,-0.6886992458922734,-5.21555870229664
kpx_group_2,low_online_label_positive,2024-10-21 01:00:00,2024-10-21 02:00:00,2,0.2333226157407407,7.686403126224786,9.112526085164742,4.606844516416523,7.711379829729513,10.255152906572308,7.970618861439346,0.8267178254341534,-1.4015060542763145
kpx_group_2,scada_under_label,2024-04-09 04:00:00,2024-04-09 05:00:00,2,0.2332131944444443,8.4786330722105,3.740181550008772,6.5803124493494245,11.108994414339504,3.2165232169532794,5.5912183481408535,3.3183860725314007,6.705123631792437
kpx_group_2,scada_under_label,2022-09-19 13:00:00,2022-09-19 14:00:00,2,0.2329807638888888,15.889178692083949,11.184482981126257,10.674438493312215,23.170755069086198,16.52496350128941,15.587859639167663,4.959717954864713,7.114343498857661
kpx_group_2,scada_under_label,2022-12-27 21:00:00,2022-12-27 22:00:00,2,0.2325701851851851,7.583055920442538,6.133396738064349,14.245912639759615,9.514559942791793,4.793073427310843,16.565332952197103,-2.6065987684694445,-1.1646432469621804
kpx_group_1,scada_under_label,2022-12-28 19:00:00,2022-12-28 20:00:00,2,0.2323089814814814,15.387378400848597,13.083268168842404,12.81391781348883,18.182502617051046,14.935369048401483,18.092223487543308,2.43878540968298,1.6687063490786507
kpx_group_1,scada_under_label,2022-05-26 12:00:00,2022-05-26 13:00:00,2,0.2319597916666666,8.827685675124833,9.928458192413453,13.447251075766479,7.306190241563498,10.416723215502195,15.563102366905818,-2.860168958965133,-5.683722549640508
kpx_group_1,scada_zero_label_positive,2022-03-24 10:00:00,2022-03-24 11:00:00,2,0.2310087731481481,12.132493411327152,8.636283603450575,10.599758904797179,14.008685524191517,10.37406179684866,10.382678517684889,2.514472157203274,3.6303153669247425
kpx_group_2,scada_under_label,2023-02-16 21:00:00,2023-02-16 22:00:00,2,0.230704699074074,11.259237759602925,6.9393899619754436,7.459537185399164,13.640224534866675,8.17118722998653,10.846421445336054,4.059774185915622,4.131420197205383
kpx_group_1,scada_zero_label_positive,2022-11-26 17:00:00,2022-11-26 18:00:00,2,0.2283177314814814,13.46968372420464,15.748101658578008,5.42085799310722,10.170151301756235,19.309662985701742,6.398858509707449,2.8852038983620254,-2.6841094459483603
kpx_group_2,scada_under_label,2024-09-14 06:00:00,2024-09-14 07:00:00,2,0.228116712962963,3.8140660292723103,4.57198800171981,4.046781655677511,4.516018080300855,5.032103422533115,5.545694673897599,-0.49531879942635015,-0.772880967914503
kpx_group_1,scada_under_label,2022-04-18 18:00:00,2022-04-18 19:00:00,2,0.2276851851851851,6.988202626889466,6.326428029870525,6.29885524772137,11.020061173959032,10.337500197854384,7.422129048687147,0.6755609880935189,2.1402465506882677
kpx_group_1,scada_under_label,2023-01-10 19:00:00,2023-01-10 20:00:00,2,0.2267066203703703,9.795084810060777,4.7930718122808615,10.454669265232491,10.915689976196553,6.082436510002123,11.588228110808501,2.1712142713041,2.080357665791242
kpx_group_2,scada_under_label,2022-05-16 02:00:00,2022-05-16 03:00:00,2,0.2264951157407407,9.489164892834145,7.446270931100156,9.375876720522404,13.533359039462201,7.999316237898132,11.727268120463869,1.0780910670228643,3.670066860281201
kpx_group_2,scada_under_label,2024-05-16 00:00:00,2024-05-16 01:00:00,2,0.2213201851851851,8.457204428603477,8.943758107490925,11.879308931506358,16.8056867445969,6.695931734153305,15.577858479317536,-1.9543290908951647,5.6687916378614815
kpx_group_2,scada_under_label,2022-05-03 16:00:00,2022-05-03 17:00:00,2,0.2191910416666666,12.234361911191627,6.946649155427366,11.557423341560545,14.664004164880563,6.159638443251829,14.388426429627259,2.982325662697672,4.389971728441019
kpx_group_2,scada_under_label,2023-04-13 14:00:00,2023-04-13 15:00:00,2,0.2182000462962962,10.651948401394502,10.924735290463843,8.811533893917932,10.630992817026097,13.420872190654686,13.281152787974838,0.7838138092036147,-2.7200196722886645
kpx_group_2,scada_under_label,2024-06-29 23:00:00,2024-06-30 00:00:00,2,0.214754861111111,7.234448283460431,5.610527315369666,15.592991376841566,11.4471959491378,6.03485170838837,19.76175421312818,-3.367311062645186,-1.4511070116204756
kpx_group_2,scada_under_label,2023-04-26 15:00:00,2023-04-26 16:00:00,2,0.2125794212962963,14.767605954766715,9.417599001389151,6.575431697636682,13.239402968127727,10.49211827443445,5.462549140416108,6.771090605253798,5.262069260702448
kpx_group_1,low_online_label_positive,2022-08-19 17:00:00,2022-08-19 18:00:00,2,0.2114373842592592,13.93347243855359,8.859068922072757,9.778976327017917,16.404902390992923,7.922943835006251,10.901853605958612,4.614449814008253,6.992503670510491
kpx_group_2,scada_under_label,2024-10-24 03:00:00,2024-10-24 04:00:00,2,0.2105031712962962,5.830734199287117,15.696563135953127,3.8992137138539236,4.1138488028671745,18.61261574803214,3.183673248640556,-3.967154225616409,-6.784295695469174
kpx_group_2,scada_under_label,2022-12-06 00:00:00,2022-12-06 01:00:00,2,0.2103599074074073,11.16102456202628,8.294336178536854,13.672165830571942,13.245434332540874,7.489796548174925,18.99423788708543,0.17777355747188217,0.003417114910696739
kpx_group_2,scada_under_label,2024-04-07 06:00:00,2024-04-07 07:00:00,2,0.2094181481481481,5.463240662200178,6.86160278947365,5.429340760076382,4.662241751371992,7.511549299153304,3.134511071582024,-0.6822311125748381,-0.6607884339956724
kpx_group_1,scada_under_label,2024-07-22 07:00:00,2024-07-22 08:00:00,2,0.2071803009259259,15.00257302428384,16.70137624267079,13.74291645539418,17.716610200869567,20.43010777857876,16.48847535236928,-0.21957332474864444,-0.7426813646044508
kpx_group_3,scada_under_label,2024-12-28 23:00:00,2024-12-29 00:00:00,2,0.2047714285714286,13.209397422636588,13.170328726203998,10.850901584385442,18.073953058265975,17.095269778840695,14.157064122228354,1.198782267341869,2.4477861077314493
kpx_group_2,scada_under_label,2022-05-14 15:00:00,2022-05-14 16:00:00,2,0.2034244675925925,15.390182439853007,9.048181396379826,8.363066993401075,16.809129595619716,10.264709961906984,10.37980188018404,6.684558244962556,6.486873674574204
kpx_group_2,scada_under_label,2022-07-01 01:00:00,2022-07-01 02:00:00,2,0.2027365972222222,10.371553178312904,11.663180109968598,5.254624720504842,12.997940150026949,13.020752543209175,6.223281443022484,1.9126507630761846,3.375923156911119
kpx_group_2,scada_under_label,2022-08-09 15:00:00,2022-08-09 16:00:00,2,0.2026715277777778,13.786502337553525,14.921919689772437,11.674480303679749,13.625098600020277,18.422362865559577,14.90941869542599,0.4883023408274312,-3.0407921804725078
kpx_group_2,scada_under_label,2023-09-21 09:00:00,2023-09-21 10:00:00,2,0.2019836805555556,11.472647837297856,5.3409147992912445,3.553517520287116,9.515706632853092,8.390112035234445,3.1388525974626025,7.025431677508676,3.751224316504569
kpx_group_2,scada_under_label,2024-07-10 07:00:00,2024-07-10 08:00:00,2,0.2018747453703703,3.4564765090108924,7.697337189894449,2.257767634678707,3.508674459256043,10.757137135736242,2.780444948340771,-1.521075903275685,-3.260116582782463
kpx_group_2,scada_under_label,2022-12-24 21:00:00,2022-12-24 22:00:00,2,0.1987490277777777,5.222102463833222,5.626190693475646,6.101203512481097,4.465931787111616,5.519947963387016,6.613623438788321,-0.6415946391451488,-1.600853913976052
kpx_group_2,scada_under_label,2024-12-29 15:00:00,2024-12-29 16:00:00,2,0.1985631018518518,13.320149853161055,11.29202286990124,13.830587357436174,9.859998048400445,16.170681258279455,15.7778979535659,0.7588447394923481,-6.1142915575222325
kpx_group_1,scada_under_label,2022-12-17 00:00:00,2022-12-17 01:00:00,2,0.1981220833333333,8.767827151024331,7.300580738799167,11.09822612501192,9.808384630036652,8.000660946359252,12.654658901984886,-0.43157628088121136,-0.5192752941354168
kpx_group_2,scada_under_label,2022-04-17 05:00:00,2022-04-17 06:00:00,2,0.1980016898148147,7.855539445899868,6.4081415197094715,6.766168692899382,8.95613313587889,7.156140048772234,8.71712696160767,1.2683843395954417,1.0194996306889372
kpx_group_2,scada_under_label,2022-05-04 22:00:00,2022-05-04 23:00:00,2,0.1974868518518518,11.072231239666513,11.474708220079725,7.745011310123928,7.84015150021481,12.861141885128298,5.522078457327194,1.4623714745646854,-1.351458671012936
kpx_group_2,scada_under_label,2022-05-26 10:00:00,2022-05-26 11:00:00,2,0.1962492824074073,8.638949889186375,9.453697643088553,13.160153532530694,7.538749494086373,10.026125799124495,15.119140730118104,-2.6679756986232483,-5.033883770534926
kpx_group_3,scada_under_label,2024-12-07 22:00:00,2024-12-07 23:00:00,2,0.1938977619047618,11.937082423856937,11.521304219498996,9.015061326918152,18.771629225321497,16.756040983229912,7.929378263917808,1.6688996506483633,6.428919601747637
kpx_group_2,scada_under_label,2022-09-19 18:00:00,2022-09-19 19:00:00,2,0.193719537037037,14.585397516951328,12.587667623897119,8.19453750017425,25.379273579445226,19.29888523546142,11.01085178706858,4.1942949549156445,10.224405068180225
kpx_group_2,scada_under_label,2022-11-25 22:00:00,2022-11-25 23:00:00,2,0.1931727546296296,16.785099723240805,10.532134054843418,13.841945935546228,22.94777729513136,13.72430500219,14.974703058414482,4.598059728045982,8.598273264829118
kpx_group_1,scada_under_label,2022-05-06 05:00:00,2022-05-06 06:00:00,2,0.1921099074074073,9.853222777933198,7.592600807059103,9.777443993208466,6.940105544720415,5.513642667435526,8.622935752127546,1.1682003777994119,-0.12818366506112078
kpx_group_2,scada_under_label,2022-11-29 11:00:00,2022-11-29 12:00:00,2,0.1900414351851851,8.484706427480397,12.244987080013749,14.009663326958519,4.530492764473294,15.413299724100122,13.341519684974974,-4.642618776005737,-9.846916940064254
kpx_group_2,scada_zero_label_positive,2022-12-24 10:00:00,2022-12-24 11:00:00,2,0.189733912037037,4.195195958212889,9.930373690406086,6.17200902323157,7.127088227395672,9.184706498162663,6.256962700205217,-3.8559953986059394,-0.5937463717882681
kpx_group_1,scada_under_label,2024-07-21 11:00:00,2024-07-21 12:00:00,2,0.188850625,21.072954280531373,15.157289982695646,15.337592330657316,27.805418295261696,18.365724187080517,17.474176362797614,5.825513123854893,9.88546802032263
kpx_group_3,scada_under_label,2024-01-09 02:00:00,2024-01-09 03:00:00,2,0.1886446190476189,11.677231198110569,8.47982156238332,7.4619427052953595,15.272729624988955,8.696499261082305,10.586389131249883,3.7063490642712296,5.63128542882286
kpx_group_2,scada_under_label,2022-08-08 14:00:00,2022-08-08 15:00:00,2,0.1882551157407407,14.714101326843682,12.17688189832298,14.900530296581834,17.6046034546264,13.103566946301953,18.266561604221362,1.175395229391274,1.919539179364742
kpx_group_2,scada_under_label,2022-12-14 04:00:00,2022-12-14 05:00:00,2,0.1881013657407406,21.417432822899247,17.941575031185693,14.51514322883368,28.723924866263786,20.89702129314991,20.514847433857327,5.189073692889561,8.01799050276017
kpx_group_2,scada_under_label,2024-01-31 05:00:00,2024-01-31 06:00:00,2,0.1858011805555555,10.32648254896012,4.414868788893763,8.249257345375597,12.643574134212145,6.0768402327754325,9.00653862793249,3.9944194818254406,5.1018847038581825
kpx_group_2,scada_under_label,2022-05-14 06:00:00,2022-05-14 07:00:00,2,0.1856062499999999,10.524957183309915,5.221717486734826,10.63446420679473,14.417804083788692,5.194314893988627,14.40807743773346,2.596866336545137,4.616607917927649
kpx_group_2,scada_under_label,2022-05-18 23:00:00,2022-05-19 00:00:00,2,0.184449074074074,17.33902483725567,11.552364254515048,13.679679312720365,22.978188420443153,16.068179110805904,15.65832004556807,4.723003053637964,7.114938842256166
kpx_group_2,scada_under_label,2022-05-01 01:00:00,2022-05-01 02:00:00,2,0.1838808564814814,9.712067437376206,8.65165431347141,10.664467097906238,12.056535093655718,7.091422593124629,13.70286770346029,0.054006731687382015,1.6593899453632588
