feature,source,stat,train_missing_rate,valid_missing_rate,test_missing_rate,train_unique,valid_unique,test_unique,near_constant,train_mean,valid_mean,test_mean,train_std,valid_std,test_std
gfs_heightAboveGround_10_10u_min,gfs,min,0.0,0.0,0.0,17496,8771,8751,False,-0.5056272283837268,-0.655807205968997,-0.31411452518048977,2.1868237248110862,2.0974238895876294,2.2299542736256974
gfs_heightAboveGround_10_10u_max,gfs,max,0.0,0.0,0.0,17479,8781,8746,False,3.0098690906211556,2.7386713932889553,3.2146581637534877,2.3010923717243017,2.2689457360560574,2.4315107448462676
gfs_heightAboveGround_10_10u_std,gfs,std,0.0,0.0,0.0,17519,8784,8759,False,1.1781951558752175,1.1377677300585682,1.1765484952028815,0.554944706097793,0.5156335108685461,0.5449673086028073
gfs_heightAboveGround_10_10v_mean,gfs,mean,0.0,0.0,0.0,17519,8784,8759,False,0.2129803175625259,0.1068570478399828,0.277440291456565,1.2681217183902276,1.3730751238201357,1.1966060992938563
gfs_heightAboveGround_10_10v_min,gfs,min,0.0,0.0,0.0,17457,8767,8745,False,-1.6803944955370878,-1.8503870567592213,-1.5843087667855464,2.0706659573001978,2.290585469834605,1.900655228521555
gfs_heightAboveGround_10_10v_max,gfs,max,0.0,0.0,0.0,17457,8774,8744,False,1.7528887977718033,1.7091837528723026,1.80825773553693,1.7873431992944464,1.894458394057167,1.7314210728670312
gfs_heightAboveGround_10_10v_std,gfs,std,0.0,0.0,0.0,17519,8784,8759,False,1.074674895265441,1.1113477280810025,1.060853773243065,0.5154467946758691,0.5503713684860618,0.4887428349362393
gfs_heightAboveGround_80_u_mean,gfs,mean,0.0,0.0,0.0,17519,8784,8759,False,2.0432850516891423,1.6978485656087985,2.399130912034914,3.091575574026342,3.0958491110938615,3.2546043396977704
gfs_heightAboveGround_80_u_min,gfs,min,0.0,0.0,0.0,17494,8767,8747,False,-0.11239195923470492,-0.3692323655909107,0.16651747341162462,3.0825599724672332,2.9802223061386286,3.172418474896608
gfs_heightAboveGround_80_u_max,gfs,max,0.0,0.0,0.0,17497,8780,8751,False,3.9863585386666047,3.6298250122908904,4.349113659582623,3.485038497018677,3.5097594145637445,3.6726680392806244
gfs_heightAboveGround_80_u_std,gfs,std,0.0,0.0,0.0,17519,8784,8759,False,1.3688457785193007,1.332469888784473,1.3935745291475543,0.795797195916068,0.7419990061962717,0.7797756281067765
gfs_heightAboveGround_80_v_mean,gfs,mean,0.0,0.0,0.0,17519,8784,8759,False,0.26803860566384974,0.13185067511506918,0.34354559955041675,1.8798178124218792,2.015234791064731,1.7802199839170596
gfs_heightAboveGround_80_v_min,gfs,min,0.0,0.0,0.0,17477,8778,8749,False,-1.9907810892179354,-2.157762259078461,-1.9101296062121715,2.5615088082129356,2.78809200718318,2.3757208995367893
gfs_heightAboveGround_80_v_max,gfs,max,0.0,0.0,0.0,17481,8772,8751,False,2.1107863531674163,2.0734877408738845,2.199562141909541,2.388164340502009,2.530259817489301,2.3261755525690595
gfs_heightAboveGround_80_v_std,gfs,std,0.0,0.0,0.0,17517,8784,8759,False,1.293314028348367,1.3375077465513343,1.2969035631898218,0.6123197104490111,0.6489046323389304,0.584096076084336
gfs_heightAboveGround_100_100u_mean,gfs,mean,0.0,0.0,0.0,17519,8784,8759,False,2.1464478647435814,1.784386692027414,2.523626500935932,3.2610688715561302,3.2686278258910972,3.43465169437548
gfs_heightAboveGround_100_100u_min,gfs,min,0.0,0.0,0.0,17491,8775,8751,False,-0.029982107161012135,-0.30455583134768904,0.2636833315624565,3.2071925045413296,3.103380237894222,3.3025517253578447
gfs_heightAboveGround_100_100u_max,gfs,max,0.0,0.0,0.0,17500,8781,8757,False,4.118643955840287,3.74706302401555,4.504732537315698,3.693672900681546,3.723659854775729,3.88523988020254
gfs_heightAboveGround_100_100u_std,gfs,std,0.0,0.0,0.0,17518,8784,8759,False,1.3825574612944347,1.3469700649296734,1.4109361590276077,0.8324983778240441,0.777273861782676,0.8142842359684602
gfs_heightAboveGround_100_100v_mean,gfs,mean,0.0,0.0,0.0,17519,8784,8758,False,0.2754823670169009,0.13483129241708652,0.35144130340306495,1.9691403133386283,2.107056805965338,1.8639314406343128
gfs_heightAboveGround_100_100v_min,gfs,min,0.0,0.0,0.0,17485,8779,8748,False,-2.0074782275810987,-2.1773265447644015,-1.9307640491895879,2.6319447229072104,2.8591606994500203,2.4460262425916843
gfs_heightAboveGround_100_100v_max,gfs,max,0.0,0.0,0.0,17476,8780,8749,False,2.1533323195569776,2.1139120704495085,2.2461922294396506,2.478786367870196,2.6214123818946935,2.4134441824807915
gfs_heightAboveGround_100_100v_std,gfs,std,0.0,0.0,0.0,17518,8783,8759,False,1.3134877157481755,1.3591045342726322,1.3194548316046593,0.6265228686639102,0.6619103691326078,0.5965319334594799
gfs_heightAboveGround_2_2t_mean,gfs,mean,0.0,0.0,0.0,17380,8750,8726,False,283.2987138832125,284.09021533368747,283.5867545622915,10.184086736770078,10.06345737587432,10.657422123373633
gfs_heightAboveGround_2_2t_min,gfs,min,0.0,0.0,0.0,16728,8531,8514,False,280.7946307243564,281.615334332878,281.0333446044069,10.529343072848963,10.364597011324843,10.860455251077997
gfs_heightAboveGround_2_2t_max,gfs,max,0.0,0.0,0.0,16600,8492,8466,False,287.747952403676,288.34448049863386,287.98118215207217,8.844344488727568,8.830893900707913,9.373434910330472
gfs_heightAboveGround_2_2t_std,gfs,std,0.0,0.0,0.0,17519,8783,8759,False,2.252034435591375,2.1643412130904705,2.2608759933713793,0.811782934426858,0.7551194453800213,0.7399515979420079
gfs_heightAboveGround_2_2d_mean,gfs,mean,0.0,0.0,0.0,16035,8389,8365,False,276.994784785915,278.97040072530865,277.71139865687354,11.929673382716718,10.870049709394191,11.9472804375589
gfs_heightAboveGround_2_2d_min,gfs,min,0.0,0.0,0.0,13568,7340,7286,False,275.14102752725614,277.2041489367031,275.9801589108346,12.32778365826157,11.23188927925669,12.239090947581833
gfs_heightAboveGround_2_2d_max,gfs,max,0.0,0.0,0.0,13389,7266,7193,False,280.42033842000114,281.8774354690346,280.84521271035504,10.911417731265232,10.271284403899894,11.15035051385313
gfs_heightAboveGround_2_2d_std,gfs,std,0.0,0.0,0.0,17507,8783,8757,False,1.688403894048407,1.5002445099001411,1.5369716175968204,0.8474348971833139,0.6655624717438583,0.6957597855469113
gfs_heightAboveGround_2_2r_mean,gfs,mean,0.0,0.0,0.0,6544,4559,4828,False,68.66704530319464,73.6433173952641,70.3874668594842,20.669940639600384,18.10546250720296,19.49792169941665
gfs_heightAboveGround_2_2r_min,gfs,min,0.0,0.0,0.0,864,797,813,False,56.90250585079057,61.30632969034609,57.987624158008906,20.175856075959402,17.967976777166264,18.855174470153365
gfs_heightAboveGround_2_2r_max,gfs,max,0.0,0.0,0.0,747,640,705,False,79.9132713054398,84.49351092896175,81.95440118735017,18.445808077222615,15.015864433622825,17.288456931522315
gfs_heightAboveGround_2_2r_std,gfs,std,0.0,0.0,0.0,17433,8764,8740,False,7.669665395243079,7.657169001367878,8.010636300960837,3.732486733444818,3.443858094893204,3.4866043769281094
gfs_heightAboveGround_2_2sh_mean,gfs,mean,0.0,0.0,0.0,17515,8783,8759,False,0.006960160879645337,0.00760618709317155,0.007276549287148202,0.00498371143000162,0.0050401700128320905,0.005060771897763999
gfs_heightAboveGround_2_2sh_min,gfs,min,0.0,0.0,0.0,17459,8775,8752,False,0.006367545699947486,0.006986819877918943,0.006669187360751228,0.004790122494594558,0.004841078391876213,0.004810777998495328
gfs_heightAboveGround_2_2sh_max,gfs,max,0.0,0.0,0.0,17472,8779,8755,False,0.007953444348203666,0.008564621691211293,0.00824556507814705,0.005190638947453856,0.005310965175441552,0.005387850857983696
gfs_heightAboveGround_2_2sh_std,gfs,std,0.0,0.0,0.0,17519,8784,8759,False,0.0005141791787431955,0.0005112133577978125,0.0005057259863095777,0.0003126240852844179,0.00030363028572016995,0.00033153384202535424
gfs_planetaryBoundaryLayer_0_u_mean,gfs,mean,0.0,0.0,0.0,17519,8784,8759,False,2.683426884568967,2.3207379982422487,3.1921742541513374,4.546653194097595,4.621791530070928,4.86605932156052
gfs_planetaryBoundaryLayer_0_u_min,gfs,min,0.0,0.0,0.0,17477,8774,8751,False,-0.011338163592316066,-0.33627601737468804,0.2879995022632374,3.8385218362315077,3.6717546143309105,3.9776010389090817
gfs_planetaryBoundaryLayer_0_u_max,gfs,max,0.0,0.0,0.0,17461,8776,8744,False,4.995346005926057,4.621089645783627,5.590088782624401,5.530324816171427,5.679981015549934,5.883083698186034
gfs_planetaryBoundaryLayer_0_u_std,gfs,std,0.0,0.0,0.0,17000,8693,8612,False,1.6778234827703329,1.662036672312396,1.7765966508311728,1.215497550870199,1.2435806237863476,1.2774349925423367
gfs_planetaryBoundaryLayer_0_v_mean,gfs,mean,0.0,0.0,0.0,17519,8784,8759,False,0.15162112633055375,0.02521187214128512,0.17254122221709597,2.575533605393378,2.666988308497888,2.380304538614519
gfs_planetaryBoundaryLayer_0_v_min,gfs,min,0.0,0.0,0.0,17443,8770,8746,False,-2.1371922895321442,-2.3258215730290055,-2.1081491155444176,2.9755198456183556,3.1946911584936166,2.786226277289716
gfs_planetaryBoundaryLayer_0_v_max,gfs,max,0.0,0.0,0.0,17455,8772,8738,False,2.0897327644930774,2.089342363148542,2.1253250265507435,3.100650683925662,3.1357300189335486,2.881319435018584
gfs_planetaryBoundaryLayer_0_v_std,gfs,std,0.0,0.0,0.0,16996,8702,8649,False,1.3507831506964716,1.4168431073432795,1.3502264580085277,0.7236835103741162,0.7584309346208871,0.6736600653458186
gfs_planetaryBoundaryLayer_0_VRATE_mean,gfs,mean,0.0,0.0,0.0,1766,1269,1249,False,3526.1616037499907,3441.881841657733,4002.419204800941,6116.8285324451335,5759.098557042713,6819.650951786592
gfs_planetaryBoundaryLayer_0_VRATE_min,gfs,min,0.0,0.0,0.0,368,222,217,False,1250.1514304333023,1085.2005018601787,1362.6784936195008,3863.965348118635,3232.8936396594922,4140.006777422949
gfs_planetaryBoundaryLayer_0_VRATE_max,gfs,max,0.0,0.0,0.0,540,421,404,False,6207.951533579694,6261.430009992255,6829.318521179119,8242.69823537969,8175.529685781513,9034.617864209047
gfs_planetaryBoundaryLayer_0_VRATE_std,gfs,std,0.0,0.0,0.0,5767,3502,3584,False,1668.8850622564792,1742.0259920725568,1830.234063884514,2115.8028036836595,2221.3466619441883,2326.748025582743
gfs_surface_0_dswrf_mean,gfs,mean,0.0,0.0,0.0,10810,5468,5463,False,181.23007843314656,176.08742394962596,180.71028045578768,243.28471882399808,239.90122886525563,243.54030823312718
gfs_surface_0_dswrf_min,gfs,min,0.0,0.0,0.0,9264,4956,4934,False,153.4406078028198,146.16386385323656,153.08828266517867,224.1282787351809,219.95199706214336,225.6165607445192
gfs_surface_0_dswrf_max,gfs,max,0.0,0.0,0.0,9761,5168,5142,False,205.4940761373937,201.94552914594718,204.94635503415915,263.1661424708463,260.65048944859893,261.24442363314415
gfs_surface_0_dswrf_std,gfs,std,0.0,0.0,0.0,10978,5509,5492,False,18.219009980472347,19.447080997715943,17.981109183901765,35.53249560020854,36.44181768951348,33.22420079698179
gfs_surface_0_dlwrf_mean,gfs,mean,0.0,0.0,0.0,17154,8677,8664,False,300.1833911905804,309.77433748886864,304.03748086844007,71.57660612802398,68.50914759541482,73.41798171407741
gfs_surface_0_dlwrf_min,gfs,min,0.0,0.0,0.0,15075,7986,8015,False,286.18673549175185,294.8127215903916,289.67119983788103,71.85170200735793,69.38995399304673,73.51908581013168
gfs_surface_0_dlwrf_max,gfs,max,0.0,0.0,0.0,14944,7900,7984,False,321.2545190975512,331.0739123474499,324.558550046809,68.49533677141577,65.50161723927452,70.87922199834782
gfs_surface_0_dlwrf_std,gfs,std,0.0,0.0,0.0,17517,8783,8757,False,11.74142445402629,12.199635581057688,11.711822991852904,5.396080759071948,6.2733630371078855,5.3896394691458935
gfs_surface_0_prate_mean,gfs,mean,0.0,0.0,0.0,3971,2518,2331,False,4.094469268286495e-05,4.110696873102612e-05,3.440638175337113e-05,0.00017392335651496467,0.0001860154504438291,0.00013546976566756246
gfs_surface_0_prate_min,gfs,min,0.0,0.0,0.0,662,423,396,False,9.46515440379017e-06,9.30695810564663e-06,7.6092384975453835e-06,7.098610180529953e-05,8.089615796886033e-05,5.410047342240658e-05
gfs_surface_0_prate_max,gfs,max,0.0,0.0,0.0,2263,1497,1367,False,0.00010117651692448199,9.799385701275046e-05,8.469962324466264e-05,0.0003876719935208979,0.0003686512039758465,0.00030727811238018303
gfs_surface_0_prate_std,gfs,std,0.0,0.0,0.0,6699,3943,3630,False,3.150336688112309e-05,3.0526232916927226e-05,2.6506884841767206e-05,0.00011796186472869845,0.0001091758747343547,9.323344226445175e-05
gfs_surface_0_tp_mean,gfs,mean,0.0,0.0,0.0,2098,1414,1265,False,2.3069461093035497,2.364747773730014,1.8471429386916312,6.588014744108045,6.799769321341055,4.622900631502536
gfs_surface_0_tp_min,gfs,min,0.0,0.0,0.0,204,141,141,False,0.23020720360751185,0.23132257513661203,0.18964779084370362,1.4914178098200737,1.5972779847169685,1.1807589401995826
gfs_surface_0_tp_max,gfs,max,0.0,0.0,0.0,985,726,658,False,6.131150465209202,6.3153460837887065,5.119926646877498,15.672422372658993,15.414928695787749,11.675759249104965
gfs_surface_0_tp_std,gfs,std,0.0,0.0,0.0,5205,3116,2912,False,2.259162613905316,2.3015919746190403,1.8853080521266736,6.036202827478859,5.793819509861025,4.423189062544282
gfs_surface_0_sp_mean,gfs,mean,0.0,0.0,0.0,17490,8781,8752,False,95439.38729670008,95453.40479681492,95381.68481398182,615.5396366660608,604.5754358428653,631.9170802233403
gfs_surface_0_sp_min,gfs,min,0.0,0.0,0.0,16826,8615,8567,False,92792.87956447287,92814.88156853369,92739.40068991894,551.7653531126122,546.7764962074504,581.5879330390474
gfs_surface_0_sp_max,gfs,max,0.0,0.0,0.0,17035,8655,8650,False,101347.82972024659,101354.04439947632,101274.22935917342,788.5498585278006,782.5920047311583,795.6009813593295
gfs_surface_0_sp_std,gfs,std,0.0,0.0,0.0,17519,8784,8759,False,2837.7846291315045,2834.6750856917224,2830.05101825235,110.28207662211321,113.53507439932297,115.17339212727939
gfs_meanSea_0_prmsl_mean,gfs,mean,0.0,0.0,0.0,17499,8777,8755,False,101635.98654729786,101634.09566192319,101572.2838989357,789.6346641905395,763.6865240601462,788.9382736288513
gfs_meanSea_0_prmsl_min,gfs,min,0.0,0.0,0.0,16984,8662,8616,False,101515.09840544552,101515.27666689435,101445.39518438179,793.781141625958,774.0303057224246,795.3644783205367
gfs_meanSea_0_prmsl_max,gfs,max,0.0,0.0,0.0,17022,8665,8642,False,101736.20489691194,101729.45666427596,101677.0245204932,798.176163672661,764.957340482149,793.2242339841906
gfs_meanSea_0_prmsl_std,gfs,std,0.0,0.0,0.0,17519,8784,8759,False,75.67919825812274,72.99901260811198,79.29448716519919,38.226968570919766,35.930507790886146,37.80043086504824
gfs_surface_0_gust_mean,gfs,mean,0.0,0.0,0.0,16998,8657,8614,False,4.3800417522757575,4.359957876812007,4.735812647120042,3.6776948655655084,3.604436556319581,3.7782133825188633
gfs_surface_0_gust_min,gfs,min,0.0,0.0,0.0,15547,8103,8027,False,2.3749634568206517,2.2875813332308743,2.518305574378354,2.8026682333874486,2.52674723838967,2.822250680103442
gfs_surface_0_gust_max,gfs,max,0.0,0.0,0.0,16156,8308,8229,False,6.8331231697471315,6.92165464721653,7.238033851573239,4.504053052296589,4.4733675367755135,4.553918196752183
gfs_surface_0_gust_std,gfs,std,0.0,0.0,0.0,17403,8756,8737,False,1.4740478628868123,1.5255615152794497,1.5665231656882894,1.0153965765358257,1.0315902435754467,1.0703695770650903
gfs_lowCloudLayer_0_lcc_mean,gfs,mean,0.0,0.0,0.0,6177,4302,4084,False,24.921406599818614,29.921818710787292,26.48231406426406,32.88538003280803,34.764484621132446,33.33468435727706
gfs_lowCloudLayer_0_lcc_min,gfs,min,0.0,0.0,0.0,921,850,793,False,10.736006621382499,13.448872950819672,11.451524146592076,25.86748646866124,28.24164197487672,26.357824618244727
gfs_lowCloudLayer_0_lcc_max,gfs,max,0.0,0.0,0.0,1000,976,972,False,43.2549003938581,50.32392987249545,46.47299920082201,42.77070982520635,42.79397448854876,42.49205041554124
gfs_lowCloudLayer_0_lcc_std,gfs,std,0.0,0.0,0.0,11674,6555,6261,False,11.883394242415696,13.51796591571529,12.822289432258469,13.543683834925611,13.693023278952541,13.543554236544649
gfs_middleCloudLayer_0_mcc_mean,gfs,mean,0.0,0.0,0.0,5769,3237,3393,False,28.380559519505805,24.136943432503543,26.274553158021586,36.68787301277998,35.23725460951347,36.185432356024464
gfs_middleCloudLayer_0_mcc_min,gfs,min,0.0,0.0,0.0,967,774,810,False,15.171939037616303,13.018374316939891,13.608105948167598,30.68931967506682,29.125602933813067,29.203266389391054
gfs_middleCloudLayer_0_mcc_max,gfs,max,0.0,0.0,0.0,983,847,866,False,43.75774872995034,37.60048952641165,40.512878182440915,45.41089886194521,44.56547051511176,45.08441923892951
gfs_middleCloudLayer_0_mcc_std,gfs,std,0.0,0.0,0.0,9931,4554,4846,False,10.893353022157584,9.377597618099998,10.27064267174124,14.365011132983255,13.824362327200594,14.183048069789868
gfs_highCloudLayer_0_hcc_mean,gfs,mean,0.0,0.0,0.0,5978,3658,3694,False,39.00249380038181,37.88962634082169,37.792433179840415,40.468224370541364,40.63827411316316,40.39564330543158
gfs_highCloudLayer_0_hcc_min,gfs,min,0.0,0.0,0.0,984,890,896,False,23.574804497973627,23.286703096539163,22.4353579175705,37.18495981399759,36.97442128753581,35.989215100121704
gfs_highCloudLayer_0_hcc_max,gfs,max,0.0,0.0,0.0,978,850,831,False,54.38349220845938,52.12402094717669,52.6948167599041,45.74492176926217,46.020814822959856,46.1070808586626
gfs_highCloudLayer_0_hcc_std,gfs,std,0.0,0.0,0.0,10503,5193,5263,False,11.743418539809769,11.001340509356897,11.551518624647898,14.446519513388994,14.10119813703382,14.340216890862832
gfs_atmosphere_0_tcc_mean,gfs,mean,0.0,0.0,0.0,6675,4332,4386,False,55.51138573358448,56.69344515280308,56.527475231825036,39.575580506196125,39.580160497810695,39.56071040492068
gfs_atmosphere_0_tcc_min,gfs,min,0.0,0.0,0.0,998,946,959,False,37.4073120611907,38.64988615664845,37.671537846786165,42.15539585874071,42.25052182570893,41.67120365181949
gfs_atmosphere_0_tcc_max,gfs,max,0.0,0.0,0.0,996,921,913,False,73.60442376847993,74.34477459016394,74.57446055485786,38.303327955655185,37.87776294135668,37.934923148047154
gfs_atmosphere_0_tcc_std,gfs,std,0.0,0.0,0.0,12907,6634,6732,False,13.38731747682265,13.149156515624664,13.664129966908042,13.762422490888646,13.520311706942529,13.74078614697687
gfs_isobaricInhPa_850_t_mean,gfs,mean,0.0,0.0,0.0,17519,8782,8759,False,278.8805248800984,279.60396266115157,279.0077582895054,10.125490191893656,10.147239601212691,10.709134308965206
gfs_isobaricInhPa_850_t_min,gfs,min,0.0,0.0,0.0,17378,8742,8729,False,277.80496136537477,278.5598266712204,277.90017161205617,10.356658579661428,10.32172095722332,10.896776514524781
gfs_isobaricInhPa_850_t_max,gfs,max,0.0,0.0,0.0,17369,8739,8726,False,280.0142032987043,280.7463349954463,280.17652489553603,9.949200503786473,9.986913063991924,10.55887919038401
gfs_isobaricInhPa_850_t_std,gfs,std,0.0,0.0,0.0,17519,8784,8759,False,0.7699566883040924,0.762161357387337,0.7935280058301735,0.5566201537400108,0.5512298291336057,0.5342578809504962
gfs_isobaricInhPa_850_u_mean,gfs,mean,0.0,0.0,0.0,17519,8784,8759,False,5.47249547102198,4.744266918270919,6.099074173546386,6.894812594286557,7.0735570637760095,7.1452450267086265
gfs_isobaricInhPa_850_u_min,gfs,min,0.0,0.0,0.0,17499,8781,8756,False,3.2586338234423673,2.5914644737148227,3.737085490775553,6.287499555676539,6.499169880093487,6.5174601521343645
gfs_isobaricInhPa_850_u_max,gfs,max,0.0,0.0,0.0,17509,8781,8749,False,7.5501299115392575,6.8129888313588225,8.29468566648711,7.602875790618079,7.710698231833462,7.830423346248166
gfs_isobaricInhPa_850_u_std,gfs,std,0.0,0.0,0.0,17516,8784,8759,False,1.4244066973750666,1.3966055924754046,1.506291461969337,0.8333874222936405,0.8283247286816642,0.8320758893110926
gfs_isobaricInhPa_850_v_mean,gfs,mean,0.0,0.0,0.0,17519,8784,8759,False,-0.40495119047394884,-0.44943176987236155,-0.4012782375910456,4.495992951445038,4.439172721209476,4.4192448434292295
gfs_isobaricInhPa_850_v_min,gfs,min,0.0,0.0,0.0,17502,8783,8754,False,-2.480254007012448,-2.513243623840915,-2.5478113294220988,4.886451015773464,4.9004038701856425,4.882525962622655
gfs_isobaricInhPa_850_v_max,gfs,max,0.0,0.0,0.0,17498,8778,8749,False,1.5238620979087496,1.4582397542002534,1.6046855355116452,4.481601905637704,4.37056211007965,4.3194512887441014
gfs_isobaricInhPa_850_v_std,gfs,std,0.0,0.0,0.0,17518,8784,8759,False,1.3410964255800963,1.3339140996473267,1.3948287640972472,0.7691224868308871,0.7810523443703292,0.7527332226390698
gfs_isobaricInhPa_850_r_mean,gfs,mean,0.0,0.0,0.0,7685,5306,5399,False,58.50344324574589,64.0427848613641,61.47720439928454,27.277484163815622,26.047469802733925,25.71094494859349
gfs_isobaricInhPa_850_r_min,gfs,min,0.0,0.0,0.0,985,977,971,False,47.99704321022889,52.82729963570127,50.57069300148418,27.511056726319755,26.893458865394408,26.38358255639918
gfs_isobaricInhPa_850_r_max,gfs,max,0.0,0.0,0.0,958,929,908,False,68.91424738854957,74.44832650273226,72.20068500970432,27.444129218403813,25.578779140536497,25.39120781106743
gfs_isobaricInhPa_850_r_std,gfs,std,0.0,0.0,0.0,17400,8768,8736,False,7.337977795391582,7.535567862490101,7.559807819986454,5.87402460310845,5.803127314760747,5.736678378696189
gfs_isobaricInhPa_700_t_mean,gfs,mean,0.0,0.0,0.0,17515,8783,8759,False,271.74164190085685,272.94229476459725,271.8572962669508,9.161680944591481,9.133023511328535,9.986705400138066
gfs_isobaricInhPa_700_t_min,gfs,min,0.0,0.0,0.0,17354,8740,8715,False,271.0275384873566,272.2615807468124,271.0999711565247,9.32662508437883,9.263157677678683,10.118924637066385
gfs_isobaricInhPa_700_t_max,gfs,max,0.0,0.0,0.0,17349,8749,8715,False,272.4302075946116,273.5865366154371,272.58366454732277,9.006240588497546,9.018897565446112,9.840242463232583
gfs_isobaricInhPa_700_t_std,gfs,std,0.0,0.0,0.0,17519,8784,8759,False,0.476097367902714,0.4488026176747364,0.5032211133573665,0.3406665785020357,0.3022735131929866,0.3261913466282163
gfs_isobaricInhPa_700_u_mean,gfs,mean,0.0,0.0,0.0,17519,8784,8759,False,9.352652858153663,8.775430029673538,10.106320480757729,7.761337865464823,7.767814306915732,7.753864950665945
gfs_isobaricInhPa_700_u_min,gfs,min,0.0,0.0,0.0,17509,8782,8752,False,7.630267508574296,7.145671502044775,8.252036002023058,7.382059601722064,7.303021650944309,7.376436517065796
gfs_isobaricInhPa_700_u_max,gfs,max,0.0,0.0,0.0,17509,8780,8755,False,11.070927366379548,10.34039144964473,11.90362065548242,8.240694828478711,8.26068153936351,8.184336014479005
gfs_isobaricInhPa_700_u_std,gfs,std,0.0,0.0,0.0,17518,8784,8759,False,1.1845680599238912,1.102112922354913,1.259190284396954,0.8993679130716635,0.8360895321861677,0.9300530126584212
gfs_isobaricInhPa_700_v_mean,gfs,mean,0.0,0.0,0.0,17519,8784,8759,False,-1.2126055763292842,-1.3422489604652759,-1.3890365061916254,6.6235621420398605,6.429568619314165,6.339963897452304
gfs_isobaricInhPa_700_v_min,gfs,min,0.0,0.0,0.0,17504,8782,8758,False,-2.455875866348209,-2.5584851697829625,-2.7084439737559984,6.513360385192776,6.350214878180373,6.2839424503472765
gfs_isobaricInhPa_700_v_max,gfs,max,0.0,0.0,0.0,17504,8779,8759,False,0.0853148410635674,-0.10890981108250909,-0.020826666284473085,6.788373154784791,6.608059489957779,6.490655249761959
gfs_isobaricInhPa_700_v_std,gfs,std,0.0,0.0,0.0,17519,8784,8759,False,0.8555198521442179,0.8265855999898575,0.9048538436516137,0.5764354667696234,0.6103594450906157,0.6404536749599071
gfs_isobaricInhPa_500_gh_mean,gfs,mean,0.0,0.0,0.0,17510,8784,8757,False,5655.203833424029,5678.231652579185,5653.447477228501,156.59013435298817,162.71122342283698,181.29511362718182
gfs_isobaricInhPa_500_gh_min,gfs,min,0.0,0.0,0.0,17336,8735,8717,False,5647.8725285689825,5671.642278210383,5646.009600639342,159.90501625627743,165.8266722309155,184.37476722078677
gfs_isobaricInhPa_500_gh_max,gfs,max,0.0,0.0,0.0,17310,8745,8712,False,5662.395589634112,5684.630610393898,5660.865104315561,153.27495098908597,159.68264534001267,178.03472049453126
gfs_isobaricInhPa_500_gh_std,gfs,std,0.0,0.0,0.0,17519,8784,8759,False,5.068777182548083,4.520154881044243,5.180921168598499,3.514036344390176,3.1709386647502837,3.402044638193248
gfs_isobaricInhPa_500_t_mean,gfs,mean,0.0,0.0,0.0,17490,8778,8758,False,256.8373003323376,258.0801609116322,257.00986455188945,8.878590043915265,9.149618282935794,9.931009574733872
gfs_isobaricInhPa_500_t_min,gfs,min,0.0,0.0,0.0,17127,8693,8671,False,256.264655386723,257.5482265653461,256.408221717091,8.9822151579264,9.24197375442549,10.041957477878157
gfs_isobaricInhPa_500_t_max,gfs,max,0.0,0.0,0.0,17120,8685,8669,False,257.4037819053599,258.6026608481329,257.59064649731704,8.78805328664487,9.070792710614327,9.850410153958235
gfs_isobaricInhPa_500_t_std,gfs,std,0.0,0.0,0.0,17519,8784,8759,False,0.39155871816102233,0.3627043888728166,0.4050367195627728,0.2913324093446082,0.2687679313191493,0.29491878305949354
gfs_isobaricInhPa_500_u_mean,gfs,mean,0.0,0.0,0.0,17519,8784,8758,False,17.8667150592147,16.050130610572165,18.13750489454996,11.440621906878015,10.57712375000704,11.196622856825178
gfs_isobaricInhPa_500_u_min,gfs,min,0.0,0.0,0.0,17514,8780,8756,False,16.24692270226568,14.50540609930476,16.387320573026706,11.19021088880671,10.373437189602116,10.952505378253619
gfs_isobaricInhPa_500_u_max,gfs,max,0.0,0.0,0.0,17506,8778,8758,False,19.527990686373197,17.65541750794849,19.92714361201484,11.778836608143681,10.88257772379525,11.514889031832203
gfs_isobaricInhPa_500_u_std,gfs,std,0.0,0.0,0.0,17514,8783,8759,False,1.1253128974945017,1.085967548626467,1.2186560580627264,0.7986920090511836,0.7891482142778788,0.8655109222081172
gfs_isobaricInhPa_500_v_mean,gfs,mean,0.0,0.0,0.0,17519,8784,8759,False,-0.7373669992687084,-1.188766435023917,-0.6778541399780526,8.409543925788372,8.226283367882512,8.131351370396711
gfs_isobaricInhPa_500_v_min,gfs,min,0.0,0.0,0.0,17505,8780,8754,False,-2.1321335659674214,-2.4856645825473023,-2.097901208312639,8.311560608288481,8.127145264831283,8.005665830728626
gfs_isobaricInhPa_500_v_max,gfs,max,0.0,0.0,0.0,17513,8780,8752,False,0.6883185105844754,0.1384406077861133,0.7770890917107593,8.593825852935074,8.413740228225226,8.342018200453472
gfs_isobaricInhPa_500_v_std,gfs,std,0.0,0.0,0.0,17501,8783,8754,False,0.9588297406685443,0.8905893660485268,0.9785648918352707,0.6661510743961626,0.660932538933411,0.7196089456289144
year,time,time,0.0,0.0,0.0,2,1,1,False,2022.500028540442,2024.0,2025.0,0.5000142700172696,0.0,0.0
month,time,time,0.0,0.0,0.0,12,12,12,False,6.526342827786974,6.5136612021857925,6.526658294325836,3.4477953329804425,3.451430384879086,3.4477393013468904
