target,year,month,hour,count,mean_actual,mean_actual_ratio,p50_actual_ratio,p90_actual_ratio,eligible_rate
kpx_group_1,2024,3,16,31,6579.337225806452,0.30459894563918755,0.28926314814814813,0.6722690277777778,0.6774193548387096
kpx_group_1,2024,3,17,31,6580.736806451612,0.30466374103942656,0.29729824074074074,0.6749473611111111,0.6129032258064516
kpx_group_1,2024,3,18,31,6606.863806451613,0.3058733243727599,0.22029532407407407,0.7178011574074074,0.6774193548387096
kpx_group_1,2024,3,19,31,6913.856,0.32008592592592594,0.25176606481481484,0.7907865277777778,0.7419354838709677
kpx_group_1,2024,3,20,31,7868.8910000000005,0.3643005092592592,0.2879239814814815,0.7586462037037037,0.8064516129032258
kpx_group_1,2024,3,21,31,9065.134129032258,0.4196821356033453,0.35086550925925925,0.8450233796296297,0.8064516129032258
kpx_group_1,2024,3,22,31,9518.624096774194,0.4406770415173238,0.40711111111111115,0.8557368518518519,0.7741935483870968
kpx_group_1,2024,3,23,31,9643.19393548387,0.4464441636798088,0.47340060185185184,0.9012690277777777,0.8387096774193549
kpx_group_1,2024,4,0,30,6377.770399999999,0.29526714814814814,0.1894941435185185,0.5741739675925926,0.7666666666666667
kpx_group_1,2024,4,1,30,6017.1557999999995,0.2785720277777778,0.15367106481481482,0.6448827638888889,0.6666666666666666
kpx_group_1,2024,4,2,30,5796.3515333333335,0.2683496080246914,0.16572368055555556,0.679701462962963,0.6666666666666666
kpx_group_1,2024,4,3,30,6394.162133333333,0.296026024691358,0.18179386574074075,0.6654391898148148,0.7333333333333333
kpx_group_1,2024,4,4,30,6639.071533333334,0.30736442283950616,0.2172821527777778,0.6628277731481481,0.8
kpx_group_1,2024,4,5,30,6619.7874,0.3064716388888889,0.20991666666666667,0.7513476805555556,0.7333333333333333
kpx_group_1,2024,4,6,30,6370.056766666667,0.29491003549382716,0.24172222222222223,0.6390573055555555,0.7333333333333333
kpx_group_1,2024,4,7,30,5501.303133333334,0.25468995987654325,0.26817104166666667,0.5328602500000001,0.7
kpx_group_1,2024,4,8,30,4924.223133333333,0.22797329320987653,0.25410965277777775,0.390907027777778,0.6333333333333333
kpx_group_1,2024,4,9,30,4130.6779,0.19123508796296296,0.15902777777777777,0.4320868564814815,0.5333333333333333
kpx_group_1,2024,4,10,30,3397.8779,0.15730916203703701,0.10512574074074074,0.4439386157407408,0.5
kpx_group_1,2024,4,11,30,3159.7178666666664,0.1462832345679012,0.06528509259259259,0.39378625462962974,0.4666666666666667
kpx_group_1,2024,4,12,30,2773.5515333333333,0.12840516358024692,0.0706418287037037,0.3795909444444445,0.3333333333333333
kpx_group_1,2024,4,13,30,2204.6674,0.10206793518518519,0.04653655092592593,0.3357997083333334,0.23333333333333334
kpx_group_1,2024,4,14,30,2299.1599,0.10644258796296296,0.02042252314814815,0.26509092592592615,0.3333333333333333
kpx_group_1,2024,4,15,30,2705.5747666666666,0.1252580910493827,0.02845759259259259,0.32783158333333345,0.36666666666666664
kpx_group_1,2024,4,16,30,3061.3684333333335,0.14173002006172838,0.049549722222222224,0.3955271851851852,0.36666666666666664
kpx_group_1,2024,4,17,30,3095.1158666666665,0.1432924012345679,0.0328099537037037,0.36579737500000026,0.4
kpx_group_1,2024,4,18,30,3432.5894666666663,0.1589161790123457,0.047540925925925924,0.46228537037037054,0.4
kpx_group_1,2024,4,19,30,3856.8420666666666,0.17855750308641977,0.06662425925925926,0.6012923981481483,0.4666666666666667
kpx_group_1,2024,4,20,30,4944.9536333333335,0.2289330385802469,0.1309049537037037,0.6578058472222221,0.5333333333333333
kpx_group_1,2024,4,21,30,5379.8126,0.24906539814814815,0.13860527777777776,0.6337005740740742,0.6
kpx_group_1,2024,4,22,30,6031.618933333333,0.27924161728395064,0.21694736111111113,0.6748804074074074,0.7
kpx_group_1,2024,4,23,30,6474.673566666666,0.2997534058641975,0.2494225,0.5717634398148149,0.7666666666666667
kpx_group_1,2024,5,0,31,10432.602387096775,0.4829908512544803,0.47072222222222226,0.9508187037037038,0.8387096774193549
kpx_group_1,2024,5,1,31,10077.555161290324,0.4665534796893668,0.38166666666666665,0.9608625925925927,0.8709677419354839
kpx_group_1,2024,5,2,31,10423.737903225807,0.4825804584826762,0.45733041666666663,0.9052865277777777,0.8387096774193549
kpx_group_1,2024,5,3,31,10877.227870967743,0.5035753643966547,0.5129064351851852,0.8972514814814816,0.8709677419354839
kpx_group_1,2024,5,4,31,10871.162741935483,0.5032945713859021,0.46469592592592596,0.9314006018518519,0.9032258064516129
kpx_group_1,2024,5,5,31,10212.389129032259,0.47279579301075264,0.4097894907407407,0.9601929629629631,0.8387096774193549
kpx_group_1,2024,5,6,31,9303.54293548387,0.4307195803464755,0.39104092592592593,0.9534970833333334,0.9032258064516129
kpx_group_1,2024,5,7,31,8929.833612903227,0.4134182228195938,0.36291814814814816,0.9588537962962962,0.7419354838709677
kpx_group_1,2024,5,8,31,7270.769516129033,0.33660969982078853,0.23033916666666668,0.8102046759259258,0.7419354838709677
kpx_group_1,2024,5,9,31,6376.852903225807,0.2952246714456392,0.18547662037037038,0.7050789351851852,0.6451612903225806
kpx_group_1,2024,5,10,31,6032.5363548387095,0.2792840905017921,0.20154680555555557,0.7003918055555556,0.6129032258064516
kpx_group_1,2024,5,11,31,5743.739935483871,0.265913885902031,0.16070175925925925,0.6528508796296296,0.6451612903225806
kpx_group_1,2024,5,12,31,5221.199967741935,0.24172222072879332,0.1064649074074074,0.5925877314814815,0.5161290322580645
kpx_group_1,2024,5,13,31,4922.605709677419,0.2278984124850657,0.14195319444444443,0.5945964814814815,0.5483870967741935
kpx_group_1,2024,5,14,31,4850.756516129032,0.22457206093189966,0.2002075925925926,0.5885701851851852,0.6129032258064516
kpx_group_1,2024,5,15,31,5118.091580645161,0.23694868428912783,0.1941812962962963,0.57049125,0.6451612903225806
kpx_group_1,2024,5,16,31,5370.030516129033,0.24861252389486257,0.23167837962962962,0.5530818518518518,0.5806451612903226
kpx_group_1,2024,5,17,31,5926.162322580645,0.274359366786141,0.2584619907407408,0.6561988425925926,0.5806451612903226
kpx_group_1,2024,5,18,31,5880.906548387097,0.27226419205495817,0.18078949074074074,0.6675818518518518,0.6129032258064516
kpx_group_1,2024,5,19,31,6462.698774193549,0.2991990173237754,0.23435671296296295,0.687,0.6451612903225806
kpx_group_1,2024,5,20,31,7318.357870967742,0.3388128643966547,0.25511402777777775,0.8530584722222222,0.6774193548387096
kpx_group_1,2024,5,21,31,9635.729,0.4460985648148148,0.415815787037037,0.9387660648148148,0.7741935483870968
kpx_group_1,2024,5,22,31,10887.025516129032,0.5040289590800477,0.5999531944444444,0.9133216203703703,0.7419354838709677
kpx_group_1,2024,5,23,31,11084.844161290323,0.5131872296893668,0.5035321759259259,0.9581842129629629,0.8387096774193549
kpx_group_1,2024,6,0,30,5361.0104666666675,0.24819492901234566,0.19819884259259257,0.5007198750000001,0.6333333333333333
kpx_group_1,2024,6,1,30,5915.913666666666,0.27388489197530863,0.1797850925925926,0.681040625,0.7
kpx_group_1,2024,6,2,30,5740.909466666666,0.26578284567901234,0.16170613425925925,0.6180321805555555,0.6666666666666666
kpx_group_1,2024,6,3,30,5934.715766666666,0.27475535956790126,0.20355555555555555,0.5678798148148149,0.7
kpx_group_1,2024,6,4,30,6396.572666666666,0.2961376234567901,0.19652486111111112,0.6547926805555555,0.7666666666666667
kpx_group_1,2024,6,5,30,5994.014766666666,0.2775006836419753,0.22531726851851852,0.6604172546296297,0.7333333333333333
kpx_group_1,2024,6,6,30,5641.595733333334,0.26118498765432097,0.17074560185185184,0.6551944398148148,0.7
kpx_group_1,2024,6,7,30,5232.288466666667,0.24223557716049385,0.13525731481481482,0.6991195972222223,0.5666666666666667
kpx_group_1,2024,6,8,30,4252.1684,0.19685964814814813,0.09273831018518519,0.6223175416666668,0.4666666666666667
kpx_group_1,2024,6,9,30,3100.9010333333335,0.14356023302469137,0.019752939814814817,0.5386187083333335,0.3
kpx_group_1,2024,6,10,30,2399.4379333333336,0.11108508950617284,0.013057013888888889,0.38347457870370383,0.23333333333333334
kpx_group_1,2024,6,11,30,2125.1199666666666,0.09838518364197531,0.01104824074074074,0.28805788888888917,0.26666666666666666
kpx_group_1,2024,6,12,30,2022.9136333333333,0.09365340895061729,0.014396203703703703,0.2882587731481482,0.26666666666666666
kpx_group_1,2024,6,13,30,1674.8337666666666,0.07753860030864199,0.020422523148148148,0.20228334722222222,0.2
kpx_group_1,2024,6,14,30,2115.4778666666666,0.09793879012345678,0.020757291666666667,0.23114268518518521,0.26666666666666666
kpx_group_1,2024,6,15,30,2044.1263000000001,0.09463547685185185,0.031470740740740744,0.19190466203703707,0.3
kpx_group_1,2024,6,16,30,2257.6989000000003,0.10452309722222222,0.021761689814814814,0.27379560185185187,0.3
kpx_group_1,2024,6,17,30,2536.8379,0.11744619907407407,0.024105277777777778,0.3982724953703704,0.3333333333333333
kpx_group_1,2024,6,18,30,2540.212666666667,0.11760243827160495,0.047540925925925924,0.33921462962962967,0.36666666666666664
kpx_group_1,2024,6,19,30,2568.6568666666667,0.11891929938271605,0.057919606481481485,0.35099943055555555,0.3333333333333333
kpx_group_1,2024,6,20,30,3246.496833333333,0.15030077932098768,0.06762865740740741,0.497104087962963,0.4
kpx_group_1,2024,6,21,30,3792.7221333333337,0.175588987654321,0.07365497685185185,0.46945000000000003,0.43333333333333335
kpx_group_1,2024,6,22,30,4795.501066666667,0.22201393827160493,0.14764474537037037,0.5606482500000002,0.5333333333333333
kpx_group_1,2024,6,23,30,5242.4126,0.24270428703703703,0.1453011574074074,0.5091567268518519,0.5333333333333333
kpx_group_1,2024,7,0,31,9295.144903225806,0.4303307825567503,0.45465203703703705,0.7914561574074075,0.7419354838709677
kpx_group_1,2024,7,1,31,10015.970161290323,0.4637023222819594,0.4740701851851852,0.7586462037037037,0.8064516129032258
kpx_group_1,2024,7,2,31,10061.69235483871,0.4658190905017921,0.5055409259259259,0.8061871296296296,0.7741935483870968
kpx_group_1,2024,7,3,31,10767.587709677418,0.49849943100358424,0.5751783796296296,0.8235964814814816,0.7741935483870968
kpx_group_1,2024,7,4,31,10751.724999999999,0.4977650462962963,0.6193713425925926,0.7914561574074075,0.8064516129032258
kpx_group_1,2024,7,5,31,10594.963032258065,0.4905075477897252,0.5504035185185185,0.8262748611111111,0.8387096774193549
kpx_group_1,2024,7,6,31,9962.783,0.4612399537037037,0.5289766203703704,0.7814122685185185,0.7741935483870968
kpx_group_1,2024,7,7,31,9595.605419354839,0.4442409916367981,0.4948275,0.7693596296296297,0.7419354838709677
kpx_group_1,2024,7,8,31,9446.308322580646,0.4373290890083632,0.5175935648148149,0.7773947222222222,0.7741935483870968
kpx_group_1,2024,7,9,31,9254.088322580645,0.4284300149342891,0.46469592592592596,0.7787339351851851,0.7096774193548387
kpx_group_1,2024,7,10,31,8193.14570967742,0.37931230137395455,0.3796579166666667,0.7619941666666666,0.7419354838709677
kpx_group_1,2024,7,11,31,7621.151096774194,0.35283106929510155,0.32809939814814815,0.7405672685185185,0.6451612903225806
kpx_group_1,2024,7,12,29,8031.0423793103455,0.37180751756066416,0.3153771759259259,0.7662795185185185,0.6451612903225806
kpx_group_1,2024,7,13,29,8155.724931034482,0.3775798579182631,0.3796579166666667,0.7546286666666666,0.6451612903225806
kpx_group_1,2024,7,14,29,8298.36148275862,0.38418340197956574,0.3883625925925926,0.7794035185185184,0.6451612903225806
kpx_group_1,2024,7,15,31,7546.9690967741935,0.34939671744324974,0.4385818518518519,0.7459239814814815,0.6129032258064516
kpx_group_1,2024,7,16,31,7345.418064516129,0.340065651135006,0.30466375,0.7921257407407408,0.6451612903225806
kpx_group_1,2024,7,17,31,8069.042387096774,0.3735667771804062,0.31069004629629626,0.8021695833333334,0.6774193548387096
kpx_group_1,2024,7,18,31,8302.319096774194,0.3843666248506571,0.34617837962962966,0.8704678240740741,0.6774193548387096
kpx_group_1,2024,7,19,31,9266.68522580645,0.4290132048984468,0.43523393518518516,0.8825204629629629,0.6774193548387096
kpx_group_1,2024,7,20,31,9455.17277419355,0.43773948028673837,0.521611111111111,0.7901169444444445,0.7096774193548387
kpx_group_1,2024,7,21,31,9570.411548387097,0.44307460872162485,0.5256286574074074,0.8410058333333332,0.7096774193548387
kpx_group_1,2024,7,22,31,10158.268967741935,0.47029022998805253,0.5979444444444445,0.87716375,0.7096774193548387
kpx_group_1,2024,7,23,31,9958.58406451613,0.46104555854241336,0.5457163888888888,0.8430146296296297,0.8064516129032258
kpx_group_1,2024,8,0,31,4172.85435483871,0.19318770161290322,0.04352337962962963,0.653520462962963,0.41935483870967744
kpx_group_1,2024,8,1,31,3875.6597096774194,0.1794286902628435,0.0368275,0.6073187037037038,0.3548387096774194
kpx_group_1,2024,8,2,31,3984.3667096774193,0.18446142174432495,0.047540925925925924,0.5550906481481481,0.3870967741935484
kpx_group_1,2024,8,3,31,4298.823741935484,0.19901961768219834,0.0696374074074074,0.6314239814814815,0.45161290322580644
kpx_group_1,2024,8,4,31,4730.385709677419,0.21899933841099165,0.05691518518518518,0.6769561574074074,0.4838709677419355
kpx_group_1,2024,8,5,31,4437.8566451612905,0.20545632616487455,0.05691518518518518,0.6401286574074074,0.45161290322580644
kpx_group_1,2024,8,6,31,4168.655322580646,0.19299330197132616,0.08503800925925925,0.6300848148148148,0.45161290322580644
kpx_group_1,2024,8,7,31,4297.890612903226,0.19897641726403825,0.06495027777777777,0.6039707407407408,0.45161290322580644
kpx_group_1,2024,8,8,31,3524.8115161290325,0.16318571833930703,0.04151462962962963,0.5564298148148148,0.41935483870967744
kpx_group_1,2024,8,9,31,3023.733129032258,0.13998764486260454,0.023435694444444446,0.5088888888888888,0.41935483870967744
kpx_group_1,2024,8,10,31,2646.29135483871,0.12251348864994026,0.02879240740740741,0.39706726851851853,0.3548387096774194
kpx_group_1,2024,8,11,31,2355.1619677419358,0.10903527628434886,0.03347953703703704,0.378988287037037,0.22580645161290322
kpx_group_1,2024,8,12,31,2267.449870967742,0.10497453106332139,0.01740935185185185,0.3314473611111111,0.22580645161290322
kpx_group_1,2024,8,13,31,2124.2179677419354,0.09834342443249701,0.014061388888888889,0.27319296296296297,0.25806451612903225
kpx_group_1,2024,8,14,31,1790.1657096774195,0.08287804211469534,0.015400601851851853,0.2999766203703704,0.1935483870967742
kpx_group_1,2024,8,15,31,1508.8339677419356,0.06985342443249701,0.02008773148148148,0.18681578703703705,0.22580645161290322
kpx_group_1,2024,8,16,31,1708.9853548387098,0.07911969235364397,0.02008773148148148,0.27051462962962963,0.1935483870967742
kpx_group_1,2024,8,17,31,1502.302193548387,0.06955102747909199,0.02209648148148148,0.16806726851851853,0.1935483870967742
kpx_group_1,2024,8,18,31,1779.434870967742,0.08238124402628434,0.014061388888888889,0.23770467592592595,0.2903225806451613
kpx_group_1,2024,8,19,31,2042.5711612903226,0.09456347968936679,0.01941814814814815,0.25913157407407406,0.2903225806451613
kpx_group_1,2024,8,20,31,2373.3575161290323,0.10987766278375148,0.018078935185185184,0.42519004629629625,0.2903225806451613
kpx_group_1,2024,8,21,31,2924.8237096774196,0.13540850507765828,0.027453194444444447,0.4894707407407407,0.3225806451612903
kpx_group_1,2024,8,22,31,3235.5484193548386,0.14979390830346476,0.01941814814814815,0.5075497222222223,0.3548387096774194
kpx_group_1,2024,8,23,31,3866.3286451612903,0.17899669653524491,0.0348187037037037,0.6374502777777777,0.3870967741935484
kpx_group_1,2024,9,0,30,2863.2231333333334,0.13255662654320988,0.09307310185185186,0.28524559259259263,0.4666666666666667
kpx_group_1,2024,9,1,30,3298.082066666667,0.15268898456790125,0.13827046296296297,0.3660651944444445,0.6
kpx_group_1,2024,9,2,30,3366.059,0.15583606481481482,0.08403363425925926,0.36050761574074075,0.4666666666666667
kpx_group_1,2024,9,3,30,3589.7558,0.16619239814814815,0.16036696759259259,0.3972681157407408,0.5666666666666667
kpx_group_1,2024,9,4,30,3591.6842333333334,0.16628167746913583,0.13894006944444443,0.3859520324074075,0.5666666666666667
kpx_group_1,2024,9,5,30,3621.5747666666666,0.16766549845679013,0.12722222222222224,0.4606114212962964,0.5666666666666667
kpx_group_1,2024,9,6,30,3333.757866666667,0.15434064197530867,0.08537280092592592,0.4322877222222223,0.4666666666666667
kpx_group_1,2024,9,7,30,3395.9494666666665,0.1572198827160494,0.06561988425925926,0.37456902314814816,0.4666666666666667
kpx_group_1,2024,9,8,30,2893.1136333333334,0.1339404459876543,0.05758479166666666,0.3080786666666668,0.36666666666666664
kpx_group_1,2024,9,9,30,2458.2546666666667,0.11380808641975308,0.05624562500000001,0.30988655092592593,0.36666666666666664
kpx_group_1,2024,9,10,30,2377.7431666666666,0.11008070216049383,0.05457164351851852,0.29026755092592604,0.36666666666666664
kpx_group_1,2024,9,11,30,2138.136833333333,0.0989878163580247,0.04519736111111111,0.25364093055555564,0.36666666666666664
kpx_group_1,2024,9,12,30,1970.8462333333334,0.0912428811728395,0.03515349537037037,0.23797250000000028,0.3
kpx_group_1,2024,9,13,30,1812.7157666666667,0.0839220262345679,0.021761689814814814,0.25705583333333354,0.26666666666666666
kpx_group_1,2024,9,14,30,1913.9578666666666,0.08860916049382715,0.018748541666666667,0.2756035231481484,0.26666666666666666
kpx_group_1,2024,9,15,30,1704.2420333333332,0.07890009413580247,0.020087708333333336,0.22451373148148157,0.26666666666666666
kpx_group_1,2024,9,16,30,1815.1263,0.084033625,0.028457592592592593,0.2317453194444446,0.23333333333333334
kpx_group_1,2024,9,17,30,1751.9705,0.08110974537037037,0.03314474537037037,0.2322140462962964,0.2
kpx_group_1,2024,9,18,30,1951.0799333333334,0.09032777469135803,0.03147076388888889,0.2340888935185186,0.23333333333333334
kpx_group_1,2024,9,19,30,2245.646266666667,0.10396510493827162,0.023770486111111114,0.2684388796296297,0.3
kpx_group_1,2024,9,20,30,2602.8863333333334,0.12050399691358024,0.039505856481481486,0.30499855555555566,0.4
kpx_group_1,2024,9,21,30,2486.6988666666666,0.11512494753086419,0.05557601851851852,0.3064716296296296,0.43333333333333335
kpx_group_1,2024,9,22,30,2973.625233333333,0.1376678348765432,0.07298537037037037,0.3638555370370371,0.4666666666666667
kpx_group_1,2024,9,23,30,3320.2589666666668,0.15371569290123457,0.10746930555555556,0.28223244907407413,0.5
kpx_group_1,2024,10,0,31,4734.118258064516,0.2191721415770609,0.12186550925925926,0.6361111111111111,0.5806451612903226
kpx_group_1,2024,10,1,31,4324.950677419354,0.20022919802867384,0.12454384259259259,0.6026315740740741,0.5483870967741935
kpx_group_1,2024,10,2,31,4624.944645161291,0.21411780764635605,0.10244736111111111,0.5858918055555556,0.5161290322580645
kpx_group_1,2024,10,3,31,5139.553096774193,0.23794227299880527,0.0857075925925926,0.6468245833333334,0.45161290322580644
kpx_group_1,2024,10,4,31,5180.609870967742,0.23984304958183988,0.10512574074074074,0.7432456018518518,0.5161290322580645
kpx_group_1,2024,10,5,31,5074.702225806452,0.2349399178614098,0.10914328703703703,0.6709298148148148,0.5161290322580645
kpx_group_1,2024,10,6,31,5245.460677419354,0.24284540173237754,0.1064649074074074,0.6769561574074074,0.6129032258064516
kpx_group_1,2024,10,7,31,5225.399064516128,0.2419166233572282,0.1252134722222222,0.6039707407407408,0.6451612903225806
kpx_group_1,2024,10,8,31,4962.2627741935485,0.22973438769414575,0.10713449074074075,0.653520462962963,0.5806451612903226
kpx_group_1,2024,10,9,31,4196.181903225806,0.19426768070489844,0.11383041666666667,0.5175935648148149,0.5806451612903226
kpx_group_1,2024,10,10,31,3861.6631612903225,0.178780701911589,0.08704680555555555,0.5001842129629629,0.41935483870967744
kpx_group_1,2024,10,11,31,3210.3545161290326,0.1486275238948626,0.06093273148148148,0.3870233796296296,0.3548387096774194
kpx_group_1,2024,10,12,31,2895.8974193548383,0.1340693249701314,0.022766064814814815,0.4961666666666667,0.3225806451612903
kpx_group_1,2024,10,13,31,2788.123548387097,0.12907979390681004,0.013391805555555554,0.3870233796296296,0.3225806451612903
kpx_group_1,2024,10,14,31,2799.7874193548387,0.1296197879330944,0.006695925925925926,0.4171549537037037,0.3225806451612903
kpx_group_1,2024,10,15,31,2692.4801290322584,0.12465185782556751,0.003347962962962963,0.34283041666666664,0.3225806451612903
kpx_group_1,2024,10,16,31,2735.402935483871,0.12663902479091996,0.01740935185185185,0.3267602314814815,0.2903225806451613
kpx_group_1,2024,10,17,31,2764.3294193548386,0.1279782138590203,0.01673976851851852,0.41112865740740745,0.2903225806451613
kpx_group_1,2024,10,18,31,2839.4444838709674,0.13145576314217441,0.02142689814814815,0.5684824537037036,0.2903225806451613
kpx_group_1,2024,10,19,31,3573.333129032258,0.16543208930704897,0.030131574074074075,0.651511712962963,0.3548387096774194
kpx_group_1,2024,10,20,31,3914.8503225806453,0.18124307048984467,0.07901171296296296,0.5966052777777778,0.45161290322580644
kpx_group_1,2024,10,21,31,3963.371806451613,0.18348943548387098,0.11249125,0.5028625925925926,0.5161290322580645
kpx_group_1,2024,10,22,31,4264.765387096774,0.19744284199522102,0.13458773148148148,0.5497339351851852,0.5806451612903226
kpx_group_1,2024,10,23,31,4370.2064193548385,0.2023243712664277,0.11449999999999999,0.49014037037037034,0.5483870967741935
kpx_group_1,2024,11,0,30,6934.6021,0.3210463935185185,0.14463157407407407,0.8059862500000001,0.5333333333333333
kpx_group_1,2024,11,1,30,7024.273733333333,0.32519785802469137,0.13391814814814815,0.8309620000000001,0.6333333333333333
kpx_group_1,2024,11,2,30,7033.9158333333335,0.32564425154320986,0.13023539351851854,0.8896181481481481,0.5333333333333333
kpx_group_1,2024,11,3,30,6650.159966666667,0.3078777762345679,0.14262280092592594,0.8667181342592594,0.5666666666666667
kpx_group_1,2024,11,4,30,7195.903133333334,0.3331436635802469,0.20355555555555555,0.8614953194444446,0.6333333333333333
kpx_group_1,2024,11,5,30,6917.728433333334,0.3202652052469136,0.12220030092592592,0.8681912453703704,0.5666666666666667
kpx_group_1,2024,11,6,30,6443.3367,0.298302625,0.0910643287037037,0.7590479351851854,0.5
kpx_group_1,2024,11,7,30,6415.374666666667,0.29700808641975307,0.07733770833333334,0.7840237037037039,0.43333333333333335
kpx_group_1,2024,11,8,30,6263.029500000001,0.2899550694444445,0.0806856712962963,0.7864342268518519,0.4666666666666667
kpx_group_1,2024,11,9,30,5896.147333333333,0.2729697839506173,0.07298537037037037,0.7754529074074075,0.4
kpx_group_1,2024,11,10,30,5223.6105,0.24183381944444446,0.03716226851851852,0.8562725231481482,0.36666666666666664
kpx_group_1,2024,11,11,30,4581.4463,0.2121039953703704,0.030131574074074075,0.7463926851851852,0.36666666666666664
kpx_group_1,2024,11,12,30,4523.5937,0.20942563425925925,0.032475138888888894,0.7785330555555555,0.3
kpx_group_1,2024,11,13,30,4467.187366666667,0.20681422993827162,0.03515351851851852,0.7048780648148151,0.36666666666666664
kpx_group_1,2024,11,14,30,4485.507333333333,0.20766237654320988,0.030466365740740742,0.7755868287037039,0.3333333333333333
kpx_group_1,2024,11,15,30,4450.313666666667,0.20603304012345677,0.04787574074074074,0.7960762962962964,0.36666666666666664
kpx_group_1,2024,11,16,30,4394.871566666667,0.2034662762345679,0.04385819444444444,0.7756538055555555,0.4
kpx_group_1,2024,11,17,30,4346.178933333334,0.20121198765432097,0.06394590277777777,0.6832502731481482,0.43333333333333335
kpx_group_1,2024,11,18,30,4775.252666666667,0.221076512345679,0.08671199074074074,0.7305903611111111,0.43333333333333335
kpx_group_1,2024,11,19,30,5331.119966666666,0.24681110956790123,0.08202483796296296,0.7824166574074075,0.5
kpx_group_1,2024,11,20,30,6107.791566666667,0.28276812808641977,0.09240351851851852,0.7599853611111113,0.5
kpx_group_1,2024,11,21,30,6718.1367666666665,0.31102485030864196,0.12621784722222223,0.8052497222222221,0.6
kpx_group_1,2024,11,22,30,6719.101033333333,0.3110694922839506,0.1483143287037037,0.8428137222222222,0.5666666666666667
kpx_group_1,2024,11,23,30,7216.633733333333,0.3341034135802469,0.14362719907407406,0.8323011712962964,0.6
kpx_group_1,2024,12,0,31,13663.485193548386,0.6325687589605734,0.6381198611111111,0.910643287037037,0.967741935483871
kpx_group_1,2024,12,1,31,14028.796580645161,0.6494813231780168,0.7238275000000001,0.8925643055555555,0.967741935483871
kpx_group_1,2024,12,2,31,14457.559322580644,0.6693314501194744,0.7057485185185185,0.8845292592592592,0.967741935483871
kpx_group_1,2024,12,3,31,14828.002677419354,0.6864816054360813,0.7385584722222222,0.9287222222222223,0.967741935483871
kpx_group_1,2024,12,4,31,14868.592806451612,0.6883607780764636,0.7111052777777778,0.9501491203703705,0.967741935483871
kpx_group_1,2024,12,5,31,15152.724,0.701515,0.7653420833333333,0.9401052777777779,0.967741935483871
kpx_group_1,2024,12,6,31,14357.250258064516,0.6646875119474313,0.7198099537037037,0.9314006018518519,1.0
kpx_group_1,2024,12,7,31,13833.777258064516,0.6404526508363202,0.687,0.9133216203703703,1.0
kpx_group_1,2024,12,8,31,14124.906677419356,0.6539308646953405,0.7030701851851853,0.9153304166666666,1.0
kpx_group_1,2024,12,9,31,14053.523870967741,0.6506261051373955,0.7452543981481482,0.887877175925926,0.9032258064516129
kpx_group_1,2024,12,10,31,12618.405483870967,0.5841854390681004,0.6314239814814815,0.8276140277777778,0.9032258064516129
kpx_group_1,2024,12,11,31,11504.74229032258,0.5326269578853047,0.5852222222222222,0.8302924074074074,0.9354838709677419
kpx_group_1,2024,12,12,31,11064.315806451612,0.5122368428912784,0.6093275,0.8182397685185185,0.8709677419354839
kpx_group_1,2024,12,13,31,10673.343903225807,0.49413629181600954,0.6033011574074074,0.8209181481481481,0.7741935483870968
kpx_group_1,2024,12,14,31,11321.853387096775,0.524159879032258,0.6274064351851851,0.8483713425925926,0.8709677419354839
kpx_group_1,2024,12,15,31,11872.386451612903,0.5496475209080047,0.6602163888888889,0.8483713425925926,0.8709677419354839
kpx_group_1,2024,12,16,31,11895.714064516129,0.5507275029868579,0.6756169444444444,0.8142222222222223,0.8709677419354839
kpx_group_1,2024,12,17,31,11942.369387096775,0.5528874716248506,0.644815787037037,0.8269444444444445,0.8709677419354839
kpx_group_1,2024,12,18,31,12489.63670967742,0.5782239217443249,0.6789649074074074,0.8550672685185186,0.9032258064516129
kpx_group_1,2024,12,19,31,12862.413,0.5954820833333333,0.6695906481481482,0.849040925925926,0.9354838709677419
kpx_group_1,2024,12,20,31,12572.683225806451,0.5820686678614098,0.6521812962962963,0.8731462037037037,0.9032258064516129
kpx_group_1,2024,12,21,31,12677.657806451612,0.5869286021505375,0.681643287037037,0.8610935648148148,0.9354838709677419
kpx_group_1,2024,12,22,31,12651.99729032258,0.585740615292712,0.6608859722222222,0.8537280555555556,0.9354838709677419
kpx_group_1,2024,12,23,31,13422.74364516129,0.6214233169056154,0.6983830555555556,0.9153304166666666,0.967741935483871
kpx_group_1,2025,1,0,1,20870.337,0.9662193055555556,0.9662193055555556,0.9662193055555556,1.0
kpx_group_2,2022,1,0,30,10169.046433333333,0.4707891867283951,0.4871271990740741,0.888948550925926,0.8
kpx_group_2,2022,1,1,31,11168.357225806452,0.5170535752688172,0.5477251388888889,0.9354181481481482,0.8387096774193549
kpx_group_2,2022,1,2,31,11851.391419354839,0.5486755286738352,0.6146842129629629,0.9588537962962962,0.8064516129032258
kpx_group_2,2022,1,3,31,12116.393870967742,0.560944160692951,0.6702602314814814,0.9354181481481482,0.8064516129032258
kpx_group_2,2022,1,4,31,12291.817967741936,0.5690656466547191,0.6742777777777778,0.9233655092592592,0.8709677419354839
kpx_group_2,2022,1,5,31,11962.897741935485,0.553837858422939,0.7573070370370371,0.9414444444444445,0.8064516129032258
kpx_group_2,2022,1,6,31,11406.765967741936,0.5280910170250896,0.6856608333333333,0.9501491203703705,0.8064516129032258
