source,grid_id,target,wind_feature,spearman_corr,pearson_corr,n
gfs,7,kpx_group_2,wind10_speed,0.38640379301273203,0.3705536436241081,26201
gfs,7,kpx_group_2,wind80_speed,0.4942343482232515,0.45949123850789064,26201
gfs,7,kpx_group_2,wind100_speed,0.5097546369463646,0.47243264264059465,26201
gfs,7,kpx_group_2,pblwind_speed,0.4353258452934087,0.4293396085087438,26201
gfs,7,kpx_group_2,wind850_speed,0.7882067972085697,0.7678917165382158,26201
gfs,7,kpx_group_2,wind700_speed,0.5209320127785662,0.5341588702954836,26201
gfs,7,kpx_group_2,wind500_speed,0.3106611992956599,0.3156861852301918,26201
gfs,7,kpx_group_3,wind10_speed,0.40167045135242707,0.3697893863226103,17538
gfs,7,kpx_group_3,wind80_speed,0.5057967980675797,0.45448436492381006,17538
gfs,7,kpx_group_3,wind100_speed,0.5209979972054772,0.46653361344370153,17538
gfs,7,kpx_group_3,pblwind_speed,0.45164162326812285,0.42941800203565766,17538
gfs,7,kpx_group_3,wind850_speed,0.7659577227410312,0.7258945618182393,17538
gfs,7,kpx_group_3,wind700_speed,0.5173879839766017,0.5230533103717065,17538
gfs,7,kpx_group_3,wind500_speed,0.3233129884623984,0.3078140682790608,17538
gfs,8,kpx_group_1,wind10_speed,0.44710423890997764,0.4299314751963945,26200
gfs,8,kpx_group_1,wind80_speed,0.5301428579023684,0.4800217208173178,26200
gfs,8,kpx_group_1,wind100_speed,0.5433523957354167,0.4905935064949087,26200
gfs,8,kpx_group_1,pblwind_speed,0.4418829231378873,0.4497087956250831,26200
gfs,8,kpx_group_1,wind850_speed,0.7544943915994263,0.7298913820888148,26200
gfs,8,kpx_group_1,wind700_speed,0.47980798158797555,0.4942719597604719,26200
gfs,8,kpx_group_1,wind500_speed,0.3054217607410049,0.3048605432678256,26200
gfs,8,kpx_group_2,wind10_speed,0.4619403411802567,0.4443867700428033,26201
gfs,8,kpx_group_2,wind80_speed,0.5481174021681411,0.4974398492006585,26201
gfs,8,kpx_group_2,wind100_speed,0.5621038770715777,0.508917620168852,26201
gfs,8,kpx_group_2,pblwind_speed,0.4608863761586234,0.4717437844629095,26201
gfs,8,kpx_group_2,wind850_speed,0.7789354568310276,0.763687741403422,26201
gfs,8,kpx_group_2,wind700_speed,0.4860891492523148,0.5056557712906524,26201
gfs,8,kpx_group_2,wind500_speed,0.29813599567719645,0.30050862123301386,26201
gfs,8,kpx_group_3,wind10_speed,0.48458517789452854,0.4549458591231861,17538
gfs,8,kpx_group_3,wind80_speed,0.566077100045283,0.5030163636228768,17538
gfs,8,kpx_group_3,wind100_speed,0.5793368713516218,0.5135222620989064,17538
gfs,8,kpx_group_3,pblwind_speed,0.4800368906799292,0.4788691292804462,17538
gfs,8,kpx_group_3,wind850_speed,0.7603791742879361,0.7311750403415288,17538
gfs,8,kpx_group_3,wind700_speed,0.4855557672591413,0.4964414832812127,17538
gfs,8,kpx_group_3,wind500_speed,0.30998330808216906,0.29143619321564623,17538
gfs,9,kpx_group_1,wind10_speed,0.5901767259787002,0.5567233674710309,26200
gfs,9,kpx_group_1,wind80_speed,0.6266421671552824,0.5690136082742536,26200
gfs,9,kpx_group_1,wind100_speed,0.6244184617222971,0.5685164356068637,26200
gfs,9,kpx_group_1,pblwind_speed,0.5912647017563721,0.5117506552937933,26200
gfs,9,kpx_group_1,wind850_speed,0.6456122532492838,0.6384998737687665,26200
gfs,9,kpx_group_1,wind700_speed,0.435649891714997,0.44459090518662314,26200
gfs,9,kpx_group_1,wind500_speed,0.3012659032925161,0.2973472655073179,26200
gfs,9,kpx_group_2,wind10_speed,0.6094600091307896,0.5780992295515841,26201
gfs,9,kpx_group_2,wind80_speed,0.6528074512980623,0.5959440220616106,26201
gfs,9,kpx_group_2,wind100_speed,0.6517868388311486,0.5964028331169245,26201
gfs,9,kpx_group_2,pblwind_speed,0.6177115502061511,0.5411448198372133,26201
gfs,9,kpx_group_2,wind850_speed,0.6782827939521392,0.6766944407120498,26201
gfs,9,kpx_group_2,wind700_speed,0.4385265598758314,0.4521899845547164,26201
gfs,9,kpx_group_2,wind500_speed,0.29362414877736265,0.2922887283884916,26201
gfs,9,kpx_group_3,wind10_speed,0.6341956990060965,0.5749069075740485,17538
gfs,9,kpx_group_3,wind80_speed,0.6781168009025993,0.5939476046957912,17538
gfs,9,kpx_group_3,wind100_speed,0.6759100430823922,0.5942821204088693,17538
gfs,9,kpx_group_3,pblwind_speed,0.6445086074933859,0.5469655942894236,17538
gfs,9,kpx_group_3,wind850_speed,0.6592444749065455,0.6577728387330953,17538
gfs,9,kpx_group_3,wind700_speed,0.44071347396481775,0.44359002911530065,17538
gfs,9,kpx_group_3,wind500_speed,0.30452898671978373,0.2820313366173098,17538
